x_acceleration,y_acceleration,z_acceleration,activity
-3.5361586,-7.8289313,5.3487654,Downstairs
-0.25465524,2.3185508,7.9881887,Walking
-0.025878657,-1.3606657,9.479567,Walking
-7.6273785,3.0631008,10.652008,Jogging
3.7429056,-0.446569,12.638895,Upstairs
-1.041592,0.11269543,10.325592,Walking
-0.76220244,6.901351,9.354626,Downstairs
1.7890799,-2.5089598,8.946033,Walking
0.1172121,0.30064425,9.651632,Standing
0.83794016,-1.4095966,10.142483,Walking
1.0237391,4.5813713,12.024592,Jogging
-5.8371716,3.1443076,8.07929,Jogging
-2.1047025,-0.38013485,9.848031,Walking
0.51572216,5.938328,6.759403,Jogging
2.3352642,1.1654094,9.795487,Walking
-0.54836625,0.2369339,9.868875,Sitting
-1.5520735,-2.3721707,12.018189,Jogging
-0.8400796,-2.2364693,9.370433,Walking
0.03277246,0.1962345,10.222342,Standing
-1.6537945,-2.4764996,12.195954,Walking
2.2146344,-0.56535494,10.366157,Upstairs
3.4809203,2.0810697,10.012228,Walking
0.047756046,0.92506915,12.203479,Upstairs
0.11714539,-1.1608669,12.192607,Walking
-0.29352117,-0.24957888,10.303777,Sitting
6.66733,0.69164467,7.426486,Jogging
0.4837188,-2.927449,13.929931,Upstairs
1.0843177,1.7593874,11.4572115,Upstairs
-6.148884,6.6382217,9.151819,Jogging
-2.2713385,-1.8390598,8.739485,Walking
0.03223911,-2.3573449,10.155122,Walking
-0.36206734,1.0558025,11.250015,Walking
-0.57757473,-0.1563233,10.109194,Standing
-0.48144007,2.9933736,12.802354,Jogging
0.722173,-0.48640308,11.472816,Walking
-1.8633329,7.318865,9.790484,Jogging
-4.2021513,-3.1975951,9.182427,Jogging
-0.44445932,-0.3771216,9.416488,Sitting
-5.3534303,2.9267032,9.674773,Jogging
0.79284906,-1.5239848,10.734364,Walking
-3.268872,3.6636453,9.656135,Jogging
2.3922086,0.40468225,9.381362,Upstairs
-2.8441293,0.3572534,8.848817,Jogging
2.254551,0.49233404,10.152329,Walking
4.9803224,0.079842046,11.656836,Walking
-0.30023906,1.0521057,10.217993,Walking
1.2222712,2.0638895,9.325925,Walking
-2.095254,-0.6147087,10.190805,Walking
-2.019607,-0.17261007,9.026417,Walking
-0.1998186,1.243637,13.052161,Jogging
5.8931594,-0.4481865,10.078645,Jogging
4.1895485,-0.60671633,10.647886,Jogging
0.49253303,0.15284052,11.05053,Walking
-3.6971622,1.1279045,10.376161,Walking
-3.2094185,2.5852659,9.36626,Walking
-0.328974,0.005755032,9.782977,Standing
0.43982905,1.8808864,9.455004,Walking
-2.797926,2.972825,9.315053,Walking
-0.07301204,0.74633753,10.056578,Sitting
1.5975808,-0.9880865,8.703513,Walking
0.9969461,-0.43914208,9.780032,Sitting
1.3531823,-1.7323105,8.490758,Jogging
-1.2564393,2.9728706,11.064578,Walking
0.5534163,-0.30539486,10.344451,Downstairs
-7.073075,-4.3777833,9.920667,Jogging
0.52336323,-2.7000496,10.304196,Walking
0.8497291,1.6368772,12.044631,Jogging
0.78991544,-0.31101957,11.178255,Walking
-0.03884217,3.1357672,9.944148,Jogging
-0.10034118,-1.8140677,9.404285,Sitting
3.2038882,1.4799373,11.623786,Jogging
-1.9554638,-0.8420115,8.835617,Walking
-2.8153176,0.54268223,11.034129,Walking
-1.4302642,0.99299675,9.661226,Walking
-0.7984767,-1.5944169,9.842937,Walking
-8.609592,7.452912,11.985058,Jogging
1.2842577,3.758797,9.793747,Walking
0.6642627,3.8398354,5.6887197,Downstairs
0.017286725,5.5879145,8.6127205,Jogging
0.49680567,0.064689524,9.76378,Standing
0.40047598,-0.9426738,10.263107,Walking
0.029634204,-3.2994356,9.573402,Walking
3.5800312,-2.5556984,12.622087,Upstairs
-1.105072,2.1014855,11.754338,Walking
0.46830672,0.05826081,10.124919,Standing
2.745455,0.94563323,6.7245445,Jogging
5.912628,-3.8957343,7.4009132,Jogging
4.6081963,3.5395472,13.81343,Upstairs
0.363841,2.603785,8.90696,Walking
0.6884233,-1.9298819,13.821728,Upstairs
1.7997328,-0.8047241,9.210302,Walking
1.1852645,-0.90145016,11.317181,Walking
0.43392888,2.4372454,10.868317,Walking
-0.46021175,-1.5561936,12.592537,Jogging
0.46266165,3.289589,8.889519,Jogging
2.2277431,-2.09832,10.938014,Jogging
6.6274786,2.0880268,13.798297,Jogging
-2.684094,-0.6547007,11.075587,Walking
-0.8736073,0.2678882,9.839254,Walking
-6.986723,1.0780491,10.176205,Jogging
4.3127685,1.6216325,8.834481,Downstairs
-0.12017211,0.4675577,9.826455,Standing
0.25470373,4.533527,7.043108,Downstairs
-0.29688546,-0.6267084,9.593421,Standing
0.2504173,-0.6226864,9.941079,Sitting
0.46701145,-3.3015056,10.7038,Walking
0.9939972,1.631378,8.615747,Downstairs
2.7709231,2.3311877,8.547092,Jogging
2.9924142,-2.9337451,9.78507,Walking
-3.3097208,-0.6847437,9.930783,Walking
-2.0929196,2.000436,11.175465,Walking
-0.23582965,-3.7069862,10.61878,Walking
1.1293352,5.240103,7.916032,Upstairs
0.16154346,-0.551015,8.726171,Walking
-1.0482556,-0.4873472,9.868193,Sitting
7.3147497,-0.7358416,10.239501,Jogging
0.29177344,-2.726776,9.481141,Walking
-3.5181894,1.957993,10.418606,Jogging
1.4907526,0.14916529,11.531134,Walking
-0.48247787,-0.36904907,10.543191,Sitting
3.6219008,-3.9168632,13.720379,Upstairs
1.2368362,-1.1604853,11.019797,Walking
3.2532399,-3.2494738,11.599849,Upstairs
3.124794,-0.8727925,8.998094,Walking
-0.6318012,-2.034689,5.6987457,Downstairs
1.3685184,-2.9730003,10.636145,Upstairs
5.7831874,1.5777464,9.03834,Jogging
-1.2048417,-0.08470529,8.831278,Walking
0.59332,0.8998301,10.25525,Jogging
-7.0260606,-3.5767379,8.245425,Jogging
-1.8433253,-1.2219245,8.507259,Walking
