x_acceleration,y_acceleration,z_acceleration,activity
1.0193164,0.52803075,11.50638,Upstairs
3.527318,-2.0627444,13.226851,Upstairs
0.04464531,-2.22047,8.986754,Walking
-0.6222325,4.3310037,10.3285475,Walking
-2.014374,-2.9768956,12.183106,Jogging
0.78958863,2.7179792,8.259169,Jogging
1.1091486,-3.206005,9.624239,Walking
-0.4629232,-0.06386485,10.429374,Jogging
-9.969935,-0.40451363,8.590067,Jogging
-1.7847122,8.01397,6.010814,Downstairs
1.1874235,2.637018,9.974763,Walking
1.4428309,-4.4996514,10.322289,Walking
-1.4758732,-1.3894887,6.9421816,Jogging
0.32627326,3.332099,8.764688,Walking
-2.0879068,-3.2034907,8.996519,Jogging
0.48005494,0.04412254,10.05403,Sitting
-0.043666527,-1.1211015,10.702573,Walking
0.27030048,0.11573504,10.867466,Sitting
-1.5014936,-2.5723665,10.149898,Jogging
1.9709214,3.5023305,11.141499,Jogging
5.2064576,3.7789931,10.760103,Jogging
4.155937,-0.3717413,10.581211,Walking
-3.32595,4.9289727,13.19206,Jogging
0.062307183,-0.039762083,10.806942,Standing
0.7377639,-1.138665,4.4674416,Downstairs
2.4411438,-1.3804871,10.634698,Walking
-0.18394683,-0.030391216,10.08871,Standing
-0.53619534,-0.3905863,9.858778,Sitting
-1.5246552,0.96699417,7.032833,Jogging
-0.5297407,-0.91312665,11.157045,Walking
1.7075175,-0.15081099,8.727321,Walking
3.2155743,-5.856837,11.435088,Jogging
-5.876048,-1.1598519,8.832145,Walking
-1.1970875,1.3154004,9.023294,Walking
2.2588336,-0.47768554,10.192184,Jogging
-2.0570307,-1.212373,10.745424,Walking
-3.7200336,-1.5328398,9.554599,Jogging
1.001723,1.218357,7.2118607,Downstairs
0.45048198,-1.7665741,8.594811,Walking
1.2482966,6.831118,10.49563,Jogging
0.0311993,0.8287618,11.078517,Walking
-1.0433515,5.5559735,10.513817,Jogging
5.7026267,-0.19434053,10.102323,Jogging
0.4243213,0.6096446,7.9597397,Walking
-0.023694681,0.34177202,9.292356,Walking
0.266827,-0.21209688,12.657256,Walking
-1.2992744,2.9168818,12.244205,Walking
-2.8016016,0.94601727,8.761823,Downstairs
0.66253513,2.353544,10.388881,Upstairs
0.5240826,0.5217765,10.350867,Standing
4.7522693,-4.211719,7.144664,Jogging
1.1935947,0.18082947,12.701609,Walking
2.319723,-1.1941199,10.609969,Upstairs
-0.041476056,-0.046251524,10.487141,Standing
-1.8446023,-6.7044516,9.658414,Jogging
-1.4396166,7.598614,10.48455,Jogging
2.3063142,-5.9488573,10.050781,Jogging
1.4098337,-0.8035131,9.066927,Jogging
2.0669255,-7.2621837,7.5484214,Jogging
0.99771184,-6.3555365,7.580778,Jogging
-1.9612797,-5.8142977,9.886037,Jogging
-1.023544,-2.064501,11.105649,Walking
-0.41133708,0.048677426,9.119925,Walking
5.6134453,-2.289666,9.0476265,Walking
0.6264118,0.25064826,9.967854,Sitting
3.7118587,1.5808185,8.244658,Downstairs
-2.045762,-1.7051903,7.044301,Jogging
7.770581,-2.3976038,7.870885,Jogging
2.7910273,7.2417283,9.825754,Downstairs
0.16252768,2.0472453,11.673097,Jogging
3.464158,-4.089715,5.6474295,Downstairs
-1.364051,1.5954872,7.069199,Jogging
-2.9469397,4.0882015,9.158037,Jogging
0.47185782,-0.1567487,12.842708,Jogging
2.2550578,-3.8362937,7.925649,Walking
-7.641454,-5.272697,12.400596,Jogging
0.1404982,0.6275569,9.816343,Sitting
-0.11551835,-0.33946723,10.580768,Standing
-2.4595788,2.094537,10.389014,Walking
-1.9978303,0.5412741,10.557384,Walking
-0.007186157,-0.44708598,10.76049,Sitting
0.5728556,-0.1389236,9.658337,Standing
-7.9992843,4.0011144,13.091737,Jogging
-3.5970929,1.0627497,11.933827,Walking
-5.535013,2.8828876,16.050125,Upstairs
-5.000867,7.545263,8.5099535,Jogging
-3.2013853,2.4120517,10.107529,Upstairs
0.08114715,4.879143,10.737204,Jogging
-2.6710458,-4.4146585,8.453234,Jogging
-0.39397237,1.9522063,10.073735,Walking
-1.741702,-1.2904952,10.607574,Upstairs
1.6469328,0.22986062,10.6905,Walking
-3.7367687,1.0245777,13.3638735,Upstairs
2.1132636,-1.0735976,7.005074,Walking
-0.24418506,4.064437,10.730369,Walking
-4.9273243,-1.8440592,16.455141,Upstairs
-2.15398,1.9998856,10.688958,Jogging
1.1492537,-1.5658894,11.099288,Walking
-2.0916622,-1.1355886,10.285866,Walking
0.54280233,4.120388,11.290388,Jogging
-3.489189,-0.7935711,8.659823,Walking
0.02585055,0.099137574,9.79816,Standing
0.07943746,2.1474535,8.266301,Walking
7.3901677,-3.7106018,9.363193,Jogging
-1.3677065,0.14463791,7.841879,Walking
0.48170906,0.12720113,9.98533,Standing
3.705577,2.0914311,11.102245,Upstairs
1.6743871,0.3029613,10.469348,Walking
-0.04822402,0.057643805,9.772544,Standing
-0.9793166,0.364894,10.285742,Walking
-2.8616712,2.0852096,8.503732,Walking
-0.15357873,-0.19917832,9.738072,Standing
-12.078129,-6.191853,8.535058,Jogging
2.5846093,-0.19799875,12.709698,Upstairs
0.154595,0.42403767,9.875665,Sitting
7.0748086,2.9812777,12.249899,Upstairs
-1.0275848,1.5384718,8.659676,Walking
-4.1534615,-0.20090733,9.512361,Walking
0.2991569,1.1761345,9.768194,Walking
-0.08177828,-0.27248445,10.015978,Walking
-3.6054611,2.0437083,7.704482,Downstairs
1.7033195,-0.8008845,5.480398,Downstairs
0.19650656,2.256088,10.855478,Walking
-0.32452878,-5.2576356,13.490318,Jogging
-0.038452446,0.4613954,10.067515,Sitting
0.011183672,-5.8084817,10.314066,Upstairs
-4.946434,-0.57834303,7.552649,Downstairs
-3.6276708,-4.096563,10.875509,Jogging
-0.94145525,1.7513566,11.440072,Jogging
-1.793475,-0.37580612,10.20416,Walking
1.4291321,3.789942,8.50894,Walking
9.377988,1.4405053,11.251673,Jogging
0.031898506,-3.8450105,9.568757,Walking
2.2374687,3.9481409,11.674955,Walking
-0.1453651,-0.23019692,10.7528925,Sitting
-5.143733,-0.4951701,5.0437007,Jogging
-0.08106634,0.40434238,9.278852,Standing
1.3406327,1.7164974,9.663572,Walking
3.0783288,7.4672904,9.20358,Jogging
-5.7119136,-0.6776896,6.6834617,Jogging
2.194161,1.8987116,9.172311,Walking
-3.745207,-1.6975497,10.0945635,Upstairs
0.67289364,7.3396664,8.335806,Jogging
0.4941884,0.12121283,10.047932,Standing
-0.62855357,-2.2946682,8.11963,Jogging
-1.4344988,-2.159556,9.922555,Jogging
0.34476393,-2.8080463,7.5279183,Walking
0.7312312,2.2699986,9.928167,Walking
-2.6245532,2.3954315,9.454141,Jogging
-0.81761223,-0.2775682,10.1738615,Sitting
4.786871,0.062031426,7.5492606,Downstairs
1.8389887,1.1273859,6.9063663,Downstairs
0.05069865,-0.106325306,8.978989,Sitting
-0.6108005,-2.3197732,11.313282,Walking
-1.4400955,-1.9502218,8.99514,Walking
2.1290123,-1.1682465,11.611277,Walking
-9.764229,1.0453864,9.691267,Jogging
-2.378217,-3.9793339,9.789645,Walking
-2.0264,2.1035378,11.703532,Jogging
-1.3150438,-1.8864734,10.778999,Walking
-0.0873343,-0.2373918,9.778102,Sitting
0.34327936,1.162523,14.127727,Jogging
1.155143,2.856257,10.719692,Walking
4.8264647,3.89815,6.3535967,Jogging
-1.7932318,1.9052659,11.041098,Walking
0.14626977,-3.0326283,8.671573,Walking
1.3699471,2.0410187,11.22236,Walking
0.68210185,1.6800845,8.839839,Walking
0.03871713,-3.2673733,8.631342,Walking
4.5849667,1.7226657,10.776214,Walking
1.2149001,-0.053180795,7.5903344,Walking
0.7035652,-0.5926613,10.451537,Walking
-1.7138215,1.7681555,11.154374,Walking
2.15973,1.0070621,9.728016,Walking
5.3434696,3.0646503,12.422188,Jogging
-5.4421296,2.727836,10.109614,Jogging
1.768756,-2.3195379,10.683802,Walking
0.095037505,-7.414335,11.159454,Jogging
2.1067665,-3.7743666,12.725571,Walking
1.7036328,-2.688121,8.209292,Downstairs
-0.4037168,2.7340791,7.959071,Jogging
-1.525629,3.046557,9.597066,Walking
1.7017583,-1.9017227,11.103883,Jogging
