x_acceleration,y_acceleration,z_acceleration,activity
-2.1790028,0.6963968,7.863881,Downstairs
-0.9012925,-2.1007848,8.62032,Walking
1.5573959,-5.528336,14.251274,Upstairs
-0.7426285,0.27994746,9.797166,Jogging
4.053522,-0.18237297,10.408894,Walking
5.4973555,5.3369117,8.958211,Downstairs
1.0306408,0.51841,9.568939,Sitting
-1.063022,-5.0747814,7.5202417,Jogging
-3.7017045,1.0071346,11.014512,Walking
-0.018375628,0.27110913,10.005634,Sitting
-0.458421,-5.7886715,10.128887,Jogging
-0.027379312,1.8521527,7.917385,Walking
-2.4939706,1.1329021,9.633237,Walking
-4.8466597,0.9955934,12.354509,Jogging
0.23979692,-0.0057259244,9.582713,Standing
0.5293233,-2.8651822,11.377488,Jogging
-1.5269147,5.3068495,10.389146,Jogging
-1.941842,-0.6842623,12.640747,Walking
3.2756248,-0.39685643,10.2621565,Jogging
-1.4791499,-1.3107752,9.980704,Walking
-1.8172385,1.5524359,11.985055,Jogging
-0.12719193,-1.5302771,9.564989,Downstairs
-5.755249,0.43108383,10.834372,Jogging
0.83187795,2.0982893,9.41784,Walking
1.9677831,1.2646431,11.259646,Walking
1.0707089,4.1205873,11.302742,Walking
1.9381474,1.7984799,10.770886,Walking
1.7531275,-0.70186645,5.7018647,Downstairs
1.0721772,-0.6500257,10.608357,Walking
-1.9502306,-0.8503394,11.454074,Walking
-2.1171613,-4.29466,15.026734,Jogging
-2.3561773,-1.3817918,10.10549,Walking
-1.6877543,-1.326568,10.038424,Walking
-1.0337148,-1.1449908,10.054451,Jogging
-0.9929469,-0.85209227,9.427891,Walking
-6.122884,-6.6409855,13.529896,Jogging
-0.19965486,-0.35628328,10.111126,Standing
1.069897,-3.888195,9.924749,Jogging
7.810791,-10.682312,14.393075,Jogging
1.7897335,-1.7151082,8.571183,Walking
5.197347,2.9870088,6.7531757,Jogging
-1.7264165,2.5973642,9.186387,Walking
-2.6695645,-1.2301093,10.723667,Walking
4.9842596,0.6395144,10.967982,Walking
-4.411228,0.7652024,12.348974,Jogging
2.858781,-2.4030812,9.34174,Upstairs
1.9954045,-2.274664,9.236911,Jogging
-4.7209306,-3.480537,11.0030985,Jogging
-0.52911997,2.8551862,11.526612,Jogging
-3.0507557,1.7320352,9.015681,Upstairs
-6.1018524,0.018594814,6.397263,Jogging
0.24524795,0.31465402,9.521213,Standing
0.5062407,0.10919493,9.963549,Standing
-4.861696,0.14934716,12.003983,Jogging
1.4449149,-0.63483477,10.621386,Walking
4.480029,-1.1250032,10.523487,Jogging
-4.609584,-1.5123719,9.177012,Jogging
10.357368,-2.6336508,12.265421,Jogging
-2.7761369,3.1879427,5.861648,Jogging
0.4022443,0.46937624,10.589845,Walking
-6.689367,-4.794985,11.885927,Jogging
1.5087761,3.2378988,9.956726,Walking
1.6261532,-8.634639,8.774855,Jogging
-0.51751274,1.4244652,9.329628,Jogging
-3.3753064,-1.3359139,7.9315715,Walking
-0.48139945,-1.9254243,9.916563,Downstairs
1.0753822,3.0283535,9.56791,Jogging
-2.8854856,0.32873678,10.156155,Jogging
2.5710878,1.6117487,8.335899,Downstairs
0.6049301,-2.7215276,9.344572,Walking
