x_acceleration,y_acceleration,z_acceleration,activity
-1.799794,-0.42948788,10.008415,Walking
1.9394209,-0.8573465,8.101325,Jogging
0.6252043,2.5924015,10.821067,Walking
-3.4201298,-3.9569333,11.230941,Walking
-4.0789137,-1.7569435,12.562719,Jogging
1.9365216,0.48004928,8.438751,Jogging
0.44716325,-0.10677958,9.265143,Walking
-3.1763895,0.43545398,7.8534265,Jogging
-0.17665061,0.32649732,10.306835,Standing
2.4394875,-0.094809145,10.356948,Walking
-2.3304708,2.338504,10.412391,Walking
3.2300818,2.3159425,11.14688,Walking
1.2059702,1.7717258,9.007029,Walking
-0.9796987,-0.5990091,11.323415,Walking
0.84109086,-2.754763,12.95969,Walking
-0.7982355,1.157877,12.65773,Walking
0.14403398,1.5111889,10.369674,Walking
2.3239412,0.68986166,11.881292,Jogging
-3.300453,3.1667106,11.938429,Upstairs
-2.04968,-2.606557,9.348647,Walking
-1.7138444,3.241001,11.588409,Walking
-1.1079128,0.34141427,8.262369,Walking
0.19861554,3.2521899,12.218616,Jogging
-0.065148294,0.5448315,9.655376,Sitting
3.1598992,-5.458499,9.647338,Jogging
2.202874,0.6217702,11.698777,Walking
-6.1250706,2.6591723,5.555055,Downstairs
3.6649208,-4.3554945,9.629109,Jogging
0.8814581,0.078236826,10.204093,Walking
2.3819566,-2.5127304,8.5441065,Jogging
-2.0460334,1.4049379,11.218542,Jogging
-6.8030043,-4.8884087,10.08861,Jogging
-0.5991849,0.13850278,9.957724,Standing
1.0298153,1.5293119,9.631991,Walking
-6.7241116,-3.0983818,7.1646123,Jogging
4.634449,-8.27577,8.651759,Jogging
-3.642946,0.53372693,8.5645895,Jogging
2.1980035,-2.6357584,5.845998,Jogging
-0.47362894,2.7197113,11.701638,Upstairs
1.0044743,-5.851093,9.327953,Jogging
-4.6083264,-0.5796434,12.22216,Jogging
-0.12755935,-5.1250935,9.712842,Walking
2.775521,-0.4233537,9.2063265,Walking
-5.3893576,-2.5154424,9.710682,Jogging
2.780848,-2.455357,7.971655,Downstairs
0.13887304,-0.11922147,9.919098,Standing
-1.0858929,-8.166458,6.963184,Jogging
0.6999943,-0.14753267,10.028087,Sitting
-0.9688233,-0.18784459,10.566856,Walking
-0.29778594,-0.6161743,10.717647,Walking
-3.8765624,-2.3814933,10.234119,Jogging
0.53991467,-1.023761,9.3772135,Walking
-4.5250826,-2.4972415,11.08799,Jogging
-2.9626632,-1.0364046,10.613075,Jogging
3.6199524,-0.820555,10.034811,Walking
0.9381242,1.6648077,12.1577635,Upstairs
-6.035494,-2.9455562,13.575142,Upstairs
-0.55151606,0.008444367,9.884014,Walking
2.1771948,2.110271,11.1716585,Upstairs
0.42271307,-1.967022,9.84305,Walking
1.9931053,-0.39832896,9.804131,Walking
-0.77123904,0.23799288,10.918708,Sitting
0.663428,-1.3007578,9.659944,Walking
-0.9399063,-2.994985,10.482556,Walking
0.7241202,-1.1743735,9.192111,Walking
0.89553916,-1.5344893,11.613721,Walking
-3.2711391,0.20381255,5.0688486,Downstairs
0.6727807,-3.0890305,9.811836,Walking
-1.4382135,-0.25478226,10.556017,Walking
5.216521,-2.3317053,11.641668,Downstairs
2.9150317,3.0657413,8.577886,Downstairs
-6.891927,0.97286516,12.958064,Upstairs
-0.56899303,-2.6650386,11.363162,Jogging
0.5488732,0.68699217,11.363046,Walking
-4.584547,-0.10091892,13.328708,Jogging
0.5968512,0.32025674,9.944962,Standing
-1.6845376,0.3492402,9.590979,Walking
3.1005352,1.7248852,10.125772,Walking
-3.683941,-4.0848985,8.604696,Jogging
-0.66290915,2.2595644,8.567651,Jogging
0.5358136,4.4732575,4.861447,Downstairs
-1.7565994,5.4669924,10.564,Jogging
-3.3021584,-0.41823,8.915924,Walking
-1.0596604,3.097379,9.560877,Walking
8.326307,-4.736277,11.026233,Jogging
-1.3197762,1.9948066,10.585644,Jogging
-5.267615,-4.2837963,15.080085,Jogging
-2.5978112,2.4518824,10.149071,Jogging
-0.061071586,1.611412,9.679519,Walking
-1.3894525,5.2268543,12.953612,Jogging
-5.6004033,-3.5299559,9.845003,Jogging
-1.3789321,1.1576965,10.550144,Walking
-0.25280923,2.9065812,8.150963,Walking
1.2218871,0.5428799,10.232782,Walking
0.0932964,-2.7143936,9.893593,Downstairs
-2.2656577,-4.5101743,9.022608,Walking
3.7786913,2.5676832,8.948474,Walking
5.527509,-1.0923456,10.709153,Jogging
-0.095756344,0.14847822,9.966487,Standing
-0.4831344,-0.022718748,12.531946,Walking
1.6998407,0.88008183,10.407549,Walking
-0.4229426,-6.279533,8.18701,Downstairs
2.2248347,2.7127314,9.338456,Jogging
-0.34022182,-0.4456919,10.187319,Sitting
1.5986246,-5.257851,12.68832,Jogging
3.6860313,-7.8706384,7.7116766,Jogging
1.61396,1.4312546,8.917473,Walking
-0.6478715,-4.7204013,13.270332,Upstairs
1.4060494,-0.105377756,9.215277,Walking
2.1343064,-3.3197196,11.758168,Jogging
0.54698265,-0.02922829,10.425753,Walking
-0.08352559,0.40098965,10.078116,Standing
0.47008792,-4.1191096,8.652058,Walking
2.8890252,-2.242231,10.701781,Walking
-1.6807367,-1.0494215,9.792784,Walking
-2.1407714,1.2102923,9.823332,Walking
-0.5034874,9.337667,9.196392,Jogging
-1.7849855,5.2590833,6.08954,Jogging
-0.14919102,0.93322647,8.860381,Jogging
1.9678897,4.3017673,9.39933,Jogging
0.23402822,0.1697889,10.118337,Standing
-3.0344272,0.26436502,9.474338,Walking
-2.6822515,-1.5663862,9.702357,Walking
