x_acceleration,y_acceleration,z_acceleration,activity
-4.0379443,2.303897,10.819371,Jogging
4.4151354,-3.01902,9.626218,Walking
-2.8113322,-3.075268,11.242815,Jogging
-4.116678,0.66214716,10.843471,Upstairs
0.03342896,-0.34262186,10.063714,Sitting
2.649957,0.09909137,8.640862,Walking
1.4082478,1.8703631,9.415343,Walking
0.27510956,1.3516263,9.757184,Walking
3.3071227,1.6697216,4.4122252,Downstairs
-1.7172658,-4.492087,6.205909,Jogging
-2.2991242,5.0450554,9.882997,Jogging
1.8861829,-3.4565876,10.535937,Walking
-1.7651105,-0.89904416,7.12963,Jogging
0.41614592,0.50253177,10.475075,Sitting
3.7394304,-0.56058,9.75773,Walking
-2.2978961,1.7149415,6.4479117,Downstairs
0.6469917,0.6056651,11.837396,Walking
-3.559465,-2.3252811,9.838208,Walking
0.37757173,0.3313312,10.090846,Standing
3.808294,1.2533169,8.840583,Walking
3.2191608,-1.2944633,10.760164,Walking
0.704947,-1.4703317,10.666583,Walking
4.1046424,-6.166085,7.0813255,Downstairs
-1.9072564,-2.3871734,8.402388,Jogging
0.6105734,-0.35806912,10.613243,Sitting
0.25841376,1.0312997,8.832396,Walking
-3.7815313,2.413469,7.65738,Downstairs
5.0093536,0.26965937,10.4496565,Jogging
-1.3426691,1.3681494,10.193586,Walking
-2.29375,-0.27993077,7.8846655,Jogging
-6.3853483,3.7798307,8.876585,Jogging
-0.07883095,4.058316,15.616878,Upstairs
1.3516533,-6.713232,9.836208,Jogging
-2.3143175,-4.510133,5.635281,Jogging
1.4534556,0.19715074,11.83245,Walking
6.049744,-2.4278636,8.51484,Jogging
-0.4972807,-0.17700298,10.472964,Sitting
-0.9550096,0.7733711,14.11983,Upstairs
1.0297194,-1.8637983,10.736894,Walking
7.646122,-2.1466491,13.799078,Jogging
-3.7927778,1.3733007,6.1767817,Downstairs
-1.5009931,0.9051873,7.1239066,Jogging
-0.8253675,-1.500389,6.5241876,Jogging
0.020135453,2.9460719,9.925322,Walking
0.79425454,-1.2039729,10.151098,Jogging
0.95639277,-3.4069324,10.328535,Walking
-4.939969,-4.59407,11.730488,Upstairs
-5.3874745,5.1415257,9.64584,Jogging
3.9754152,-8.134133,10.103795,Jogging
-0.15955533,-0.6210486,10.046802,Sitting
0.07288738,0.53110135,9.728076,Walking
-0.6936751,-1.7443777,11.375186,Walking
1.7676785,-3.8171537,9.98129,Walking
0.7248718,-1.5969527,11.79363,Jogging
-0.33978742,-5.247728,10.080306,Walking
-0.94008166,-1.4217429,6.3797045,Downstairs
-3.4822125,3.1920185,15.855329,Upstairs
-0.21442519,-3.0475636,12.727677,Upstairs
0.5816754,-2.4240074,9.302824,Walking
0.06339007,-0.3192487,9.374215,Sitting
-0.57860076,-1.6687093,8.729116,Walking
0.054936364,-0.667061,9.213528,Sitting
0.69294685,0.25726756,11.27303,Sitting
1.5763148,1.7323221,9.348588,Walking
-0.10019518,-0.023058385,10.533662,Standing
2.3567424,0.9681178,12.996735,Jogging
4.4724054,4.596664,7.7215853,Downstairs
-0.17795661,-1.001298,10.582492,Walking
-4.471604,-2.8567386,11.261099,Jogging
-0.023581298,-1.1187677,9.613195,Walking
3.7544765,2.506933,8.078391,Jogging
0.9538641,-0.6290313,10.540631,Walking
