x_acceleration,y_acceleration,z_acceleration,activity
4.8437266,0.38986045,12.083027,Jogging
0.43448392,0.17598523,10.005691,Sitting
-2.7799535,5.4733644,10.051626,Jogging
0.014200683,-4.8148727,7.3475533,Downstairs
-4.4163046,-2.0870647,9.864072,Jogging
-0.51028794,2.4431303,6.382256,Downstairs
-1.1648605,2.30856,13.278327,Upstairs
-2.169512,-1.8077977,6.5127087,Downstairs
-0.85435337,-0.011383306,10.26368,Standing
-3.098117,-2.9650207,8.127549,Jogging
3.5208695,3.130846,11.043936,Walking
0.6855482,-1.444379,10.8143,Jogging
-0.24814866,-0.19734846,8.939248,Jogging
-4.467515,1.8548044,8.499941,Jogging
-3.7769673,-4.145258,11.715799,Jogging
2.0461376,-0.3379988,9.69316,Walking
-0.45476672,-4.3863196,13.169926,Jogging
8.515238,-1.5290532,8.977777,Jogging
-4.4122987,7.496408,8.233414,Jogging
0.9672484,-0.27969956,12.978294,Upstairs
-0.7587873,0.5814603,9.905063,Jogging
1.6848881,-0.8336949,12.171122,Jogging
3.5590203,-4.1528583,9.007326,Downstairs
3.705501,3.3455524,10.39649,Walking
-6.196057,2.2205696,13.801015,Upstairs
0.74133146,0.20851834,10.106969,Sitting
-0.33633918,0.84814537,10.492846,Sitting
-7.6391153,6.446067,9.1864,Jogging
4.205217,3.5315297,13.187034,Jogging
-3.9793332,-3.2286918,10.172081,Walking
4.0079885,-1.5354823,10.227096,Upstairs
-0.28470463,0.39540493,10.80315,Sitting
0.87275356,-2.4073222,13.599132,Upstairs
-0.4065018,-3.1481626,9.543619,Walking
1.2137909,-2.9268134,10.449554,Walking
-0.22499578,2.7785819,9.791463,Walking
-3.471446,-2.1918683,10.238271,Walking
-2.787118,-2.1899998,9.576755,Walking
0.15666023,-1.7612878,8.534943,Downstairs
-2.0304844,0.741035,13.069469,Upstairs
0.2124753,2.7029467,13.179485,Upstairs
5.3845515,0.06726125,13.177571,Jogging
-3.5549972,8.120567,9.684335,Jogging
4.286117,2.1071038,6.259579,Downstairs
0.30534247,-1.837739,11.017003,Sitting
0.08104013,0.46563342,8.823862,Jogging
5.173535,2.876983,10.026188,Walking
1.1807543,-2.9471917,9.773557,Walking
0.90962,1.9127905,10.370789,Walking
