x_acceleration,y_acceleration,z_acceleration,activity
-2.4519308,7.147267,8.795654,Downstairs
1.3309954,-1.4031129,10.233685,Walking
-4.5138392,1.2874807,15.093335,Upstairs
1.4868851,-1.5220982,13.331541,Upstairs
-1.2756245,0.08200179,10.893801,Walking
6.0659614,-4.622979,11.919996,Downstairs
-1.2351626,-4.139121,13.34333,Upstairs
-2.5321198,-3.3985295,6.8673396,Downstairs
0.14990813,-0.4912407,7.3812675,Downstairs
-1.1874139,2.00052,9.367498,Walking
-9.515277,4.7800407,12.99402,Jogging
-1.3696407,0.58201855,8.544457,Walking
0.66439277,3.1133041,8.198608,Jogging
7.875634,-0.7886245,7.432402,Jogging
-7.1550446,-1.5199189,9.867509,Jogging
4.19061,4.1481724,9.336603,Jogging
0.0050085005,0.49325168,10.203746,Standing
-0.5406064,-3.7400992,11.205053,Walking
-1.6601995,-5.063143,10.760162,Jogging
0.844961,-4.618105,9.073478,Jogging
-7.7388544,6.234343,14.10613,Upstairs
-2.4054794,1.0348406,13.404936,Upstairs
6.0202804,3.1763663,11.288776,Jogging
5.120963,3.6641757,14.123483,Jogging
1.1558418,2.8963182,10.392658,Walking
-3.1394534,-4.583349,8.874693,Jogging
1.0256406,1.7814317,7.673106,Downstairs
-1.4373548,-4.248681,12.173438,Walking
-1.0135038,-3.585677,9.791625,Walking
1.028007,8.588629,8.523444,Jogging
5.5354924,2.1509194,9.65989,Jogging
1.1936318,0.51701576,9.805787,Walking
-4.842218,-5.5311975,8.7154455,Jogging
1.5392325,0.27272516,8.017497,Walking
0.5859509,-0.5407936,9.99146,Walking
0.8953941,-2.4011714,8.406283,Jogging
7.2797804,6.4734883,8.1202345,Jogging
-0.41023207,0.71084255,9.307879,Walking
-0.34923652,2.772887,10.584538,Jogging
-0.14391552,0.69549626,9.177474,Sitting
3.2226753,0.79679334,13.136741,Jogging
-4.0891747,-2.0668967,13.014513,Jogging
0.3131945,-2.83353,11.288336,Walking
-0.41135707,-5.470602,10.117776,Jogging
0.4375899,-2.739403,11.242755,Walking
-1.0678463,3.7290187,6.7372665,Downstairs
-2.6637866,0.35671815,6.47362,Upstairs
1.1214237,-0.8020427,9.745696,Walking
-1.1075448,0.7553027,9.856133,Walking
-1.5870159,2.3165417,9.404574,Walking
-4.3927174,-2.9931476,10.390325,Jogging
-4.8538384,4.435556,12.25984,Downstairs
0.2750779,-0.36650908,10.34504,Standing
-0.6981696,0.17673682,8.440924,Upstairs
0.05193563,-0.023739837,10.032545,Standing
-1.7068034,4.3184376,11.188563,Jogging
