x_acceleration,y_acceleration,z_acceleration,activity
-0.38302785,0.60380054,11.476497,Walking
-0.3241461,3.6671119,10.584951,Walking
-0.41429603,2.4789517,9.118722,Walking
3.3776402,-1.9924262,10.157286,Walking
2.1457822,0.6318116,8.9438095,Jogging
-0.48371097,7.2639394,7.88073,Jogging
1.0673528,-1.4572136,10.741888,Walking
-3.0491533,3.163063,12.275417,Jogging
-3.0438316,-4.0953746,11.957005,Jogging
1.4679443,1.7164938,8.806175,Walking
1.0381491,2.0865629,9.463045,Walking
-2.6163733,-0.18258703,10.22176,Jogging
1.4730836,3.8391757,9.80338,Walking
0.5954004,4.889074,9.592174,Jogging
1.8722982,-2.9654744,7.4594507,Jogging
-1.5525025,2.0190246,11.100076,Walking
-1.1099974,-2.709127,9.48765,Walking
3.8382423,-4.7242227,9.550864,Walking
0.03340194,0.15727538,10.751957,Walking
0.020068992,2.506907,7.5116982,Jogging
3.7961144,-3.6874053,9.044621,Jogging
3.009531,1.0512948,12.5796175,Walking
-0.50751466,0.26789385,9.669572,Sitting
2.3848684,1.3294628,8.805807,Jogging
-1.0867467,-6.227706,13.210738,Jogging
3.1465006,-5.755038,11.458807,Upstairs
2.7913504,-0.49535632,11.115914,Walking
3.2478402,-0.6021192,12.315358,Jogging
-2.3203614,-3.9478917,9.650741,Upstairs
3.3481655,4.9971285,7.0445795,Jogging
1.1471642,-0.398757,8.426403,Jogging
-0.5974581,1.8814266,10.200864,Walking
-3.771482,0.8492817,11.244961,Jogging
-1.3782995,1.0194497,9.882821,Walking
-6.677539,1.1539915,3.3570132,Downstairs
0.1566601,2.592361,6.375667,Downstairs
-0.6775362,1.5372599,10.614698,Walking
2.6899593,1.7603909,10.673974,Walking
-0.77924037,0.8044939,11.185022,Upstairs
4.219983,-0.4994931,8.835491,Walking
-1.555404,0.6429071,9.304912,Walking
-5.2788568,7.336188,9.986724,Jogging
-0.08417326,-5.045962,9.390641,Jogging
-0.048966154,-0.09806308,9.58425,Sitting
-0.4748194,-1.3594586,9.586857,Walking
-1.8227545,1.1710584,13.017965,Upstairs
-0.6073253,-0.17235377,8.593385,Walking
-2.252192,2.3483953,10.677512,Walking
-0.25554317,1.0155965,9.524781,Walking
0.882756,-2.1830857,8.445173,Walking
1.2672873,-4.13632,8.06125,Jogging
0.31230852,-0.04025079,10.77643,Sitting
-0.57422316,2.3046935,8.857894,Walking
-0.79435587,-1.7004886,10.372077,Downstairs
2.1550062,-0.94262135,14.57556,Upstairs
-0.728428,-1.7152256,9.668429,Walking
4.81171,-1.7948923,5.8910284,Jogging
0.7048341,0.22723988,10.487622,Walking
0.7713477,-0.037247542,10.180107,Sitting
-1.9767486,0.42229182,12.033533,Jogging
5.325303,-0.45767856,9.850513,Jogging
-2.9519498,-2.5586927,9.250338,Jogging
-1.7026138,0.45018157,10.487471,Walking
-0.6587354,-1.002602,14.744786,Upstairs
6.478292,-2.8370845,10.507904,Jogging
1.3327755,2.1497824,10.087847,Walking
2.5193577,1.0374463,10.241666,Walking
-3.5183775,2.7654824,10.566213,Upstairs
0.5456661,0.7856702,9.802454,Sitting
-4.45734,-5.730099,15.498538,Upstairs
-3.7652407,-3.3026702,13.116801,Upstairs
-0.3291708,0.22175077,9.994655,Standing
-2.1487308,-0.27589422,8.023247,Walking
-1.707823,-2.691307,8.873019,Walking
-0.71586174,7.3896475,7.5534935,Jogging
-1.1340218,8.606991,10.506604,Jogging
-1.3170656,4.4838552,9.782295,Upstairs
-0.99826115,3.5253773,9.808533,Jogging
-5.9532194,0.02099103,13.678461,Upstairs
-3.1220183,-3.2137203,7.892667,Jogging
-0.83766,0.47962242,9.536498,Sitting
7.6667976,-3.8870604,10.53005,Jogging
-1.122732,-4.8775787,10.458093,Jogging
8.413605,3.0127778,8.221475,Jogging
0.7429055,-1.4344381,13.626856,Upstairs
-1.0709003,-2.396156,9.092763,Walking
0.14144427,-2.1779594,9.626009,Walking
0.06271966,-0.27918494,8.763036,Walking
-2.43408,0.190051,10.578528,Walking
-3.4301345,2.4851222,9.200743,Jogging
0.035650283,5.914714,10.274623,Jogging
-0.3628015,-0.87760174,10.658928,Sitting
0.11467284,2.2119813,9.562083,Walking
11.414069,4.5860157,7.9603477,Jogging
-0.85135555,-1.7455415,10.178106,Walking
