x_acceleration,y_acceleration,z_acceleration,activity
1.021675,-6.701406,7.5791173,Downstairs
2.5539207,-5.8030934,4.252271,Downstairs
-3.4123654,1.744704,10.673776,Walking
-1.9907858,0.52182716,8.264984,Jogging
0.15306318,-0.27994555,8.503323,Walking
0.25974023,1.7389317,10.937778,Walking
7.2905884,0.40609202,11.280033,Jogging
-6.9317703,-1.6069127,11.823196,Jogging
-2.172657,0.5999564,9.454821,Jogging
-0.640974,2.5879214,10.001394,Walking
7.140311,-4.172778,6.8548355,Jogging
5.1344485,3.8967872,11.754103,Jogging
3.6434748,-1.3047711,7.141692,Jogging
1.8747498,-1.5706799,9.5572815,Walking
0.41410506,0.6471158,7.3001056,Jogging
1.0147426,-3.6331515,8.469884,Jogging
-0.04126446,-0.83141536,9.5469475,Walking
-1.087825,-11.632028,10.486142,Jogging
4.020528,-0.7464379,10.49042,Walking
-1.2266946,1.1319598,9.506762,Walking
0.14052747,-0.1638112,9.971743,Walking
-0.18294786,0.03293471,11.857333,Walking
-0.866201,1.827333,9.601557,Walking
-1.2832085,0.5652517,9.997798,Walking
3.790641,-2.136105,8.638225,Downstairs
6.3054404,-0.960642,9.007216,Jogging
-0.70556223,-9.575096,12.830456,Jogging
3.422761,0.6255745,8.2160015,Walking
-0.22869478,-5.217127,10.660651,Jogging
-0.46571037,-0.810405,10.362228,Sitting
-0.670139,-2.397301,11.558372,Walking
4.7821107,5.3310018,9.168717,Jogging
-5.51875,-0.68931335,11.66736,Walking
0.09573139,-0.32990372,9.807019,Sitting
0.47463053,3.7723494,9.59936,Walking
-0.4694427,-0.10873688,9.8515,Standing
-0.21714461,0.30050826,9.17219,Sitting
3.4031866,-5.3735943,13.92217,Upstairs
3.4984584,7.707356,10.7762,Jogging
-0.54654795,-0.22301249,8.743892,Jogging
-0.4800216,-5.3541317,9.626688,Walking
-2.4147394,-2.0194561,10.19258,Walking
1.8370869,-0.52903455,10.153505,Walking
3.2709467,6.7021074,8.679124,Jogging
-3.872195,-1.5944786,10.381018,Walking
-2.5223622,-4.916053,12.329792,Jogging
-0.19165248,1.4184389,8.605221,Walking
0.42305282,-3.2329493,10.403814,Jogging
0.90657306,-1.0676053,10.8190155,Sitting
0.7121269,0.51598656,10.832235,Standing
-0.43934608,0.036077656,10.062811,Standing
-0.92851853,4.9765954,9.767526,Walking
0.1295758,-0.020396953,9.906348,Standing
-0.4548425,1.2603745,12.192982,Walking
1.2558383,-1.427232,12.163076,Jogging
-0.059042078,6.0651984,8.538698,Walking
