x_acceleration,y_acceleration,z_acceleration,activity
-2.3778145,2.5674598,10.073976,Walking
-4.1601734,0.51782393,10.070186,Jogging
3.535275,5.8496666,9.451586,Downstairs
-0.42671677,1.7192868,10.467952,Walking
-0.6785048,3.7087824,7.584234,Jogging
0.73682094,-0.023130666,10.180479,Standing
4.0394673,0.5281688,4.630336,Downstairs
-4.372332,10.971461,9.236361,Jogging
0.69662714,4.025836,10.512594,Walking
-1.4524843,-4.152995,9.935791,Walking
0.080569394,-7.0685306,12.809006,Jogging
0.1008496,-0.86741495,9.259249,Jogging
-0.85366786,-0.3265462,8.771587,Walking
-0.84398973,2.1353118,9.841361,Walking
1.4268924,-1.384008,9.491277,Walking
0.3665845,0.36372018,8.849946,Walking
-4.826078,-2.784311,11.966355,Jogging
0.38932788,3.3507864,9.611173,Jogging
-1.2880116,0.1702604,10.197059,Walking
-1.3970251,-5.16873,11.584133,Walking
0.4659045,2.9799392,10.658882,Walking
-0.6855852,3.9725657,10.314052,Walking
5.892076,-5.6510777,8.794501,Jogging
2.5155704,-6.6316037,8.498675,Jogging
1.8237273,4.9742417,13.908306,Downstairs
2.2599726,7.811833,9.205611,Jogging
-2.7449706,-0.511429,10.932275,Walking
-0.2017108,2.0909808,10.148269,Walking
-0.9895065,-4.5312133,8.776257,Downstairs
-2.37282,1.4553081,11.48299,Jogging
-1.7379054,2.7345366,10.617562,Walking
-1.1925235,-3.8793476,10.587283,Walking
1.0463102,-2.7445836,9.7588215,Walking
-2.6207736,-5.040453,10.181513,Walking
-0.90280914,-0.7765926,9.663178,Sitting
2.92295,-5.052311,11.843685,Jogging
-1.2906882,0.15674289,10.142297,Walking
-3.5770266,-3.4924884,11.508265,Walking
-0.0041414527,-0.077432916,9.714221,Standing
-1.082502,-2.8874826,10.596414,Jogging
2.6609468,-2.3159037,10.335092,Walking
-1.4066916,-3.0416937,9.316675,Upstairs
-3.3477435,3.4531803,10.165893,Jogging
-5.138583,0.027765479,9.122157,Walking
2.473037,0.57763386,8.650232,Walking
-0.52457523,-1.1478477,10.099088,Walking
-0.05855162,0.32785863,10.035189,Sitting
-0.8253148,-0.43176475,12.405449,Upstairs
-3.8518105,0.54787433,13.90317,Jogging
-0.81803125,4.4372807,11.496383,Upstairs
-3.561467,-1.1950263,9.877772,Walking
3.9975836,0.82643765,10.0131,Walking
-0.6114498,-1.1191136,9.561064,Walking
7.0484076,10.598557,10.20468,Jogging
1.0950851,1.7509309,11.229256,Walking
1.2034178,-4.328448,7.2698717,Downstairs
-2.931955,2.0965168,11.1212845,Jogging
1.9612486,-0.6912608,9.327137,Walking
0.34388787,-0.41912538,10.212089,Sitting
2.4690428,0.5948424,10.878814,Upstairs
-3.6069734,0.035696875,10.71044,Jogging
-3.2463408,-1.4137058,11.170242,Upstairs
2.353044,-2.4612672,9.361118,Jogging
-0.05261693,0.2629859,10.212541,Standing
-4.195806,-1.4443657,6.449036,Downstairs
7.3993754,-2.4835944,7.622188,Jogging
-10.453197,3.0208323,11.443751,Jogging
-0.034408662,0.7226679,10.125967,Sitting
-3.6822145,-1.2285287,8.817516,Upstairs
1.2101474,1.4525069,8.466414,Walking
-0.2325673,2.516228,8.232039,Downstairs
-2.3853536,-0.69799674,7.9290695,Walking
0.19684406,0.20188445,10.15031,Standing
0.84298944,-3.2443027,10.240764,Walking
2.8193996,0.23848301,10.37431,Walking
-2.2203045,6.5398026,11.545058,Jogging
-1.9910524,-0.37362525,9.756459,Walking
-2.5457904,0.5969429,9.80744,Walking
-3.4191523,1.8692752,13.526801,Upstairs
-0.59697396,-1.0626694,8.719992,Jogging
0.5969527,-1.8572602,8.428005,Walking
-0.039705265,0.6227191,9.7832775,Walking
0.5038952,-1.212594,9.120833,Walking
2.343416,2.506552,14.893653,Upstairs
-4.10273,0.25237662,10.428119,Walking
0.38898507,-0.5221863,10.078405,Standing
0.28804395,-0.13406852,9.342178,Sitting
0.35114253,1.1065818,11.20712,Walking
-1.3068848,-6.792263,11.53048,Jogging
-0.5340028,-0.29521608,9.726658,Sitting
4.5394764,2.938537,11.249094,Upstairs
5.4862747,-1.705638,11.293461,Upstairs
1.4041133,-2.5114105,9.849027,Walking
5.451299,-1.2511773,13.080906,Jogging
0.70298606,0.4658009,9.01893,Walking
2.9985504,0.6656744,15.662251,Upstairs
0.18887606,-0.24848936,9.938171,Standing
-1.9856981,-1.2735493,8.340989,Walking
-1.4499801,-2.5070953,10.391011,Walking
-2.255788,1.6122854,13.132788,Jogging
3.1531558,8.125376,10.529693,Jogging
7.1439586,8.979345,8.99207,Jogging
2.3356504,1.044398,9.985044,Walking
0.121523686,-0.37644747,10.577794,Sitting
0.77896756,-0.43194446,10.411145,Sitting
-0.25799623,0.53786767,10.037869,Standing
1.497733,-2.0870433,9.214882,Walking
0.4138379,0.29407197,10.368132,Standing
2.5669112,-2.234557,12.337546,Jogging
-5.395771,6.504381,8.943407,Jogging
2.6477575,-4.441878,14.257336,Jogging
-1.7493784,1.2632768,10.99267,Walking
-1.6174245,3.7522237,10.054555,Upstairs
2.36675,-1.4974241,9.593187,Walking
3.5480843,-2.9030473,9.927866,Walking
-3.9551737,5.8961263,8.969002,Jogging
1.3364472,3.6483142,11.001512,Jogging
0.15343615,0.3434988,9.751127,Walking
-0.8264021,0.6898836,11.02955,Sitting
-2.3221426,3.1255941,11.841181,Walking
0.45762166,0.0374355,10.098666,Standing
6.712506,-2.600564,5.777521,Jogging
0.011245217,0.32594734,9.582708,Sitting
1.6209205,-3.373442,9.220917,Jogging
-1.6252127,0.07946389,8.942907,Jogging
-2.7692862,-0.76810986,9.449568,Walking
-0.19499813,3.1409285,10.780772,Walking
8.523241,-2.4850833,11.716323,Jogging
-0.7500543,0.13324901,10.603043,Walking
1.8797462,1.5741082,10.339713,Jogging
-0.29628527,0.2999924,11.112742,Sitting
-0.11757244,0.41212386,10.54583,Sitting
1.2774839,-2.8966694,9.540656,Jogging
-3.3148031,3.9797509,9.444426,Jogging
-0.19252859,-1.6960671,8.764253,Walking
3.088353,-3.2513726,12.204711,Upstairs
5.101378,-6.52563,9.686382,Jogging
0.99908394,0.9930348,11.633942,Jogging
0.060251262,-2.8233714,13.258291,Upstairs
-6.772789,-3.3559017,7.1266,Jogging
-1.1073494,-4.018737,7.7916,Jogging
1.7958901,2.7803612,12.463252,Walking
0.13541552,-0.42363197,10.099653,Standing
-0.6292243,2.746279,9.849541,Walking
5.722947,-0.47205725,9.782232,Jogging
0.85869455,0.38517612,8.539,Walking
-2.3219812,-1.738887,11.3788185,Walking
-2.075399,7.015864,13.596238,Jogging
6.1849213,-3.3498495,10.222216,Jogging
-0.1927167,0.4751774,9.279003,Walking
2.8877554,-1.6662879,8.135527,Walking
1.555558,-0.85835725,9.8972845,Walking
-0.7816937,0.40875766,9.418813,Walking
6.395263,2.0382385,11.669368,Upstairs
1.5183294,0.102265716,9.91293,Walking
-3.2779906,0.18157281,11.229745,Walking
9.874107,-0.31876406,11.626863,Jogging
