x_acceleration,y_acceleration,z_acceleration,activity
-5.203243,-0.42967692,12.847083,Jogging
1.7053065,0.051015157,9.528577,Walking
-3.9990883,-4.534671,8.987303,Jogging
1.9516221,0.1983569,11.001119,Walking
-3.7590923,1.7744671,9.404111,Walking
3.9059687,3.410501,10.290164,Jogging
-1.4202745,0.9484105,10.06568,Walking
8.1025305,1.0292152,9.034048,Jogging
3.1494882,4.1026115,8.9667845,Jogging
2.1780055,-3.5844016,8.271304,Walking
-2.4055424,0.97693884,9.569699,Walking
-1.0974274,4.7412844,9.308237,Jogging
2.725104,-2.6613853,11.993327,Jogging
0.20107001,-3.0182064,9.351381,Walking
1.4607363,-7.1669235,7.142844,Jogging
4.5682726,2.9870927,11.65919,Jogging
-2.9116657,1.868203,11.347993,Downstairs
-0.5644685,2.1495004,10.146653,Walking
-5.5844364,8.032803,10.509897,Jogging
-0.40349126,-0.47933298,10.363535,Walking
0.8917868,0.92069995,13.019976,Upstairs
-1.3418738,2.978169,10.835575,Walking
-0.026015049,0.028510975,11.934915,Walking
0.24352625,0.016665902,12.092262,Downstairs
-0.83567303,-7.5871325,7.4476895,Jogging
3.3581624,-3.9359357,11.388564,Jogging
-0.64903915,-3.5973399,8.631861,Walking
1.4817762,-5.4057717,9.008555,Jogging
2.414335,-3.260792,10.950976,Walking
-0.12957819,-2.3014088,10.392375,Jogging
1.0840087,3.8608751,11.186937,Upstairs
1.3807534,2.1127677,10.380565,Walking
-2.8429615,2.7102122,12.360948,Upstairs
-2.2784564,-3.3368726,7.3439846,Jogging
5.0878515,-3.8578775,12.061221,Jogging
0.47897297,4.761365,7.538386,Jogging
-2.5536344,-2.2167912,10.937796,Downstairs
-13.697543,-8.078411,8.806985,Jogging
-0.33031115,2.5790994,11.307279,Downstairs
1.5720687,0.5484971,9.840536,Jogging
-2.31939,-0.015542102,10.408479,Jogging
-0.18502973,0.6624367,10.589089,Walking
0.09963241,-0.20895442,10.486308,Sitting
7.5261145,3.1380002,11.075775,Upstairs
1.8692191,0.27213615,9.333891,Jogging
-0.31091163,0.20279099,10.516656,Standing
-0.18697488,0.7600867,10.906234,Walking
-0.5321212,3.1022737,10.014954,Walking
1.3588464,2.7418218,11.649447,Walking
1.258575,0.74663097,9.7511835,Walking
-3.8112621,1.7779764,9.778353,Walking
1.8725297,-0.62817085,8.665336,Jogging
-1.7864918,0.0129196765,9.129537,Upstairs
0.4243344,-0.048576258,10.234734,Standing
-0.11103053,0.42312056,9.956366,Walking
-1.1532528,-8.287388,7.961484,Jogging
-7.059018,-3.279042,7.9120564,Jogging
0.018518442,-6.840701,13.663991,Upstairs
0.15826066,-0.47944152,10.140366,Standing
1.9282576,-1.9631968,9.725639,Walking
-2.7061753,8.283716,8.765672,Jogging
-0.7710453,1.5023292,11.348554,Walking
3.6940784,-4.63896,7.109086,Jogging
-3.1346116,1.3777447,11.087684,Walking
-1.3530809,0.04533903,11.037427,Walking
1.7209116,0.2320501,9.502597,Walking
-4.3082814,1.9797597,11.054663,Walking
-5.0306273,2.979504,10.7395115,Walking
1.4115497,2.5460625,7.084524,Jogging
0.8341176,-5.6970973,8.549229,Jogging
0.07225175,-2.0230086,7.6586432,Upstairs
0.70149755,-0.43423754,7.2311954,Jogging
0.31062728,0.56760705,10.065102,Sitting
0.24943626,-7.1942954,9.49486,Jogging
-4.9040365,1.8090779,10.926725,Jogging
2.3824081,3.800433,9.63517,Walking
-1.4682034,-2.0381997,9.116032,Downstairs
-0.7192449,0.45479742,10.540209,Walking
-0.4849644,0.69339347,9.6049185,Walking
0.4665799,-1.6560893,9.652361,Upstairs
-0.50292736,2.3603027,10.00157,Walking
-3.7830124,1.7841556,10.87545,Jogging
-1.0520346,-1.0592188,10.564903,Walking
-3.332537,-1.0980747,9.477655,Downstairs
1.1870749,4.017179,10.004627,Upstairs
1.0443974,-0.873746,9.136273,Walking
2.1391253,0.80685395,10.908071,Jogging
4.141725,1.123919,10.558807,Jogging
-0.15636201,-0.18702093,10.117096,Standing
-5.5075293,1.6707162,9.376976,Walking
