x_acceleration,y_acceleration,z_acceleration,activity
-0.8430472,2.6321845,9.095634,Walking
-6.650577,2.1364129,7.4721365,Jogging
5.000987,-0.9235972,12.651227,Jogging
-2.1309009,0.6165318,10.55261,Jogging
3.8031504,0.29762915,8.970273,Walking
1.6131144,-7.9716754,10.027195,Jogging
-0.05691057,0.4747894,10.981104,Sitting
0.35308132,-0.95053995,9.743751,Jogging
0.33410326,1.2476987,11.346467,Walking
2.6980605,1.1697403,12.048491,Walking
1.28839,-6.0375032,6.4360905,Jogging
1.8403825,1.17978,8.531651,Downstairs
1.6066113,5.2858896,7.4057136,Jogging
-2.2128196,7.633451,10.426672,Jogging
0.24840054,0.42410624,9.793333,Walking
2.472139,-2.4987977,10.29333,Downstairs
-3.630841,-2.8152115,12.594817,Jogging
3.65838,-5.034911,14.708712,Upstairs
0.9465567,0.6650308,11.413828,Walking
-3.774788,0.7284857,9.669774,Upstairs
-1.0243055,0.26448926,11.419146,Walking
2.068754,-1.2790005,10.834511,Walking
0.48374778,-0.029516237,10.247676,Standing
-2.8015523,-0.37487054,11.010343,Walking
-4.292375,3.2586927,13.100603,Jogging
0.24075745,0.34668404,10.058709,Sitting
-3.4924026,4.052593,11.134048,Walking
-0.8226311,0.045585155,4.490991,Downstairs
1.6953009,-5.497775,11.230915,Jogging
-0.0448485,-0.28624055,9.958177,Standing
1.5843353,-0.17887281,11.177495,Walking
0.7767626,0.84351075,11.355961,Walking
-0.54096174,-1.6727945,11.368411,Jogging
-0.06704944,-1.749606,7.7642584,Jogging
-1.5345262,-3.5226102,10.24512,Walking
6.4376917,3.477582,7.2045436,Downstairs
0.5183913,1.8723317,8.722007,Walking
0.23166214,0.37651286,9.940304,Standing
-0.0013445268,-0.17945515,10.417541,Standing
7.355132,0.57401544,11.909041,Upstairs
-1.2305987,-1.3286538,11.658446,Jogging
2.6004674,-2.7271814,8.461012,Jogging
-1.7451836,-2.0500875,9.712106,Jogging
5.383154,-2.4424484,13.483985,Jogging
-1.6880268,-2.0306706,7.5404644,Walking
-0.32684696,-2.5781586,10.058328,Walking
-1.6371062,-2.8216453,9.729251,Jogging
-0.05086373,1.1902643,9.897206,Walking
