x_acceleration,y_acceleration,z_acceleration,activity
-1.4208826,-0.00680221,11.047211,Sitting
0.98989195,-3.2581398,9.007468,Jogging
-0.05963586,-2.3024085,7.3532925,Downstairs
-2.120597,2.1126628,9.568099,Downstairs
-0.18314645,1.7656547,5.0260663,Downstairs
0.2990317,-2.601154,9.174758,Walking
0.5335483,1.3522105,8.418611,Walking
1.4546552,-1.9665513,11.089432,Walking
5.061129,-1.4457012,11.532673,Walking
0.89700973,3.4540875,10.153912,Walking
0.14307852,0.6259339,9.86209,Sitting
0.0335506,-4.4251685,7.6776543,Jogging
4.3213162,-2.38543,10.8160925,Upstairs
1.6990415,-1.1922467,12.552439,Walking
-6.1428604,-3.2115927,12.543674,Jogging
0.03395512,0.10111694,9.292124,Standing
-1.060438,0.8537814,9.942786,Upstairs
-3.2406452,-1.5460994,8.788582,Walking
6.2991214,1.9032389,10.699164,Jogging
-0.57642186,2.2218888,12.911681,Jogging
-4.434502,-0.36523122,12.785507,Jogging
-0.2752331,-5.4919434,10.2196665,Walking
0.44156507,-0.43257812,10.681907,Upstairs
-2.3132963,-3.061332,14.859586,Jogging
-0.12251999,0.44071612,9.940496,Standing
0.8593909,-1.5066917,8.629338,Walking
3.4664607,4.051155,8.42284,Jogging
0.40852836,-0.38483948,9.468493,Sitting
-0.4478859,-5.659056,11.788174,Jogging
2.131335,-1.4370227,13.000583,Upstairs
2.7487264,5.1090655,12.216677,Upstairs
-0.37950164,0.24077651,10.047164,Standing
1.1087315,3.3915277,8.986921,Walking
0.31323358,-0.10931859,3.4164023,Downstairs
2.6553302,-5.3085027,9.616473,Jogging
0.16202198,-0.8424261,9.677604,Sitting
-3.3652978,3.505538,11.975485,Walking
-3.7487102,-2.041229,7.654011,Walking
4.1817036,-0.5279929,11.135482,Jogging
-0.42719725,5.6101933,10.215634,Jogging
3.3851254,-1.2039831,11.685937,Upstairs
2.0640528,-5.716019,13.597185,Jogging
-0.09214414,-0.11021557,10.10801,Sitting
0.30796245,-0.34355882,10.739537,Walking
-0.6972108,1.4984471,10.221128,Walking
-0.62369555,1.8282164,13.531999,Upstairs
-0.36523387,0.45460275,9.723307,Walking
-2.6740036,-1.892706,10.759261,Downstairs
0.34730625,-0.6864674,12.04783,Walking
-1.998661,2.998064,7.9375677,Jogging
-2.8834968,1.2099134,11.023058,Walking
-3.733183,-3.4949396,9.968694,Jogging
-0.84982395,-0.35181278,9.962632,Sitting
2.339997,-4.3836746,12.915555,Upstairs
-2.332972,7.4415517,11.49819,Jogging
-1.1727507,-0.6692708,11.290681,Upstairs
-4.3711205,-3.890598,11.721215,Jogging
-0.9687669,2.9966867,14.846995,Upstairs
0.40394476,4.2073183,9.873903,Walking
-1.515352,6.113755,9.497522,Jogging
1.181077,1.4902328,12.12613,Jogging
0.9863114,-0.902585,9.3968,Walking
-1.002988,-1.5432231,10.434569,Upstairs
-2.4789023,4.3826118,10.5409,Upstairs
1.8849777,1.0170592,7.461611,Downstairs
1.0241616,-2.7556157,9.716799,Downstairs
-0.96095014,-0.86587507,11.331898,Walking
0.7038419,-2.3199658,8.193578,Upstairs
3.1215856,-0.44837186,8.718568,Downstairs
1.9163573,-3.5810804,10.055479,Jogging
3.9384236,-2.6457505,8.880239,Jogging
0.6820988,-1.9621369,3.1861353,Downstairs
-1.103748,3.5172956,8.690563,Walking
2.1616497,-5.5070367,8.861313,Downstairs
-2.5316467,1.7945379,9.863029,Walking
-1.1337142,-5.6971836,2.5666616,Downstairs
3.5992446,5.2407846,7.9150963,Downstairs
3.7129505,4.30488,11.750212,Upstairs
2.711723,-1.7013603,11.759572,Jogging
-0.23327546,-0.7481735,9.874338,Upstairs
-0.78281015,1.6324084,11.529841,Upstairs
-4.2809725,-0.30637443,14.823498,Upstairs
-6.367868,1.9019568,15.124662,Jogging
-8.140867,3.4437475,8.461795,Jogging
0.8438184,-3.8582935,10.572259,Walking
3.5751812,2.5869317,13.100098,Jogging
7.373829,0.6057308,12.223685,Jogging
0.56117857,1.863562,7.241589,Downstairs
4.8323703,2.481488,10.012547,Walking
0.08022863,-0.30602208,9.455752,Sitting
-0.049373884,0.38596395,9.543313,Sitting
0.84820694,1.1361351,11.891761,Walking
1.5987022,2.0210319,10.679212,Walking
0.28039744,-0.17996441,9.378298,Sitting
-11.3116665,2.9738562,10.944415,Jogging
2.1798906,3.2536707,9.801492,Jogging
-0.8835541,-1.0928978,13.902772,Jogging
-0.0014708793,-0.112910725,9.835922,Sitting
1.1226314,-2.391234,10.087785,Walking
1.668208,4.700326,10.722229,Jogging
1.5776262,-4.820946,8.609241,Jogging
-1.1158484,3.5073707,17.33381,Jogging
0.21037212,-0.21638225,10.039321,Standing
-0.75650555,1.1549473,12.286663,Upstairs
-0.1772088,-2.0247962,10.696307,Walking
-1.5199232,1.6003863,5.8537087,Downstairs
0.099813916,-0.19578518,9.949673,Standing
0.13908678,0.46671674,10.35033,Sitting
2.8929245,0.3197549,9.011316,Walking
-3.7502685,-1.5829415,8.324485,Downstairs
-0.17462006,-0.56201667,10.36766,Standing
-1.4741031,-5.392747,8.541016,Jogging
1.1243331,-1.213986,11.2911825,Walking
-0.2847862,-0.26161647,6.6083317,Downstairs
-1.6470373,0.37583154,9.805758,Walking
3.1113474,-5.1710124,12.049952,Upstairs
-2.4154522,0.4809656,10.17031,Walking
-5.947831,3.16704,5.241137,Downstairs
0.81232685,-2.763827,10.099759,Walking
-2.227899,-1.4377501,11.034563,Walking
-2.9538317,2.3152862,9.297961,Walking
-0.029921426,0.45222464,9.354716,Sitting
-2.286853,-1.222922,10.366753,Jogging
3.4072719,2.5712476,11.61457,Upstairs
0.14889276,1.0048811,10.642371,Upstairs
-1.3681988,-5.3727336,8.795793,Jogging
1.8371178,-0.057172343,9.007549,Jogging
-0.6824643,2.4857948,8.553681,Jogging
-3.2375255,3.1899135,8.8563385,Jogging
-2.307613,-0.83685744,7.5382333,Walking
0.28432813,-1.1247993,10.334029,Walking
0.1133762,0.2331654,9.885264,Standing
-1.3519219,0.4332866,12.325678,Jogging
7.00797,-7.673461,9.572909,Jogging
0.61155367,3.949003,13.110237,Jogging
2.0882504,-4.3560023,11.922975,Upstairs
-2.8189278,2.5293624,7.2761445,Downstairs
-0.00050523115,2.9148521,12.115656,Walking
3.6940274,2.3617027,14.206872,Upstairs
-4.713007,2.5550964,7.7222347,Jogging
-4.630166,-2.885521,9.846844,Upstairs
-4.4131217,1.1100194,10.092627,Walking
5.2141957,-2.2780879,10.495251,Walking
-0.5628052,-0.084948756,9.939667,Walking
-5.517539,3.9414325,10.472756,Jogging
0.99899197,2.8819146,11.324109,Walking
-3.5726519,3.6475472,10.757571,Walking
-1.477985,1.6880298,5.601321,Downstairs
2.8643584,1.0276446,8.721131,Downstairs
-2.03306,0.6154011,9.721493,Walking
-0.24177442,-2.3883057,11.240096,Upstairs
1.4622384,0.76172286,11.589205,Walking
2.7399566,-2.1367552,10.010063,Walking
-1.141244,1.7967755,3.666003,Downstairs
-1.8551257,4.661252,9.089102,Jogging
-0.72195125,1.627363,8.835315,Walking
3.6260285,-0.116659075,10.474853,Walking
-2.6139903,1.2468963,11.873259,Jogging
-1.8960158,-0.6703466,11.269562,Walking
-1.111285,-0.6001904,9.85558,Walking
1.5086635,-4.606006,10.320975,Walking
0.03082451,-0.31439486,10.077139,Standing
-0.14394721,0.034968928,9.738024,Standing
-5.2904196,-3.496365,12.083812,Upstairs
-0.42846474,-3.6346798,11.600944,Jogging
5.8697686,2.631038,11.330904,Downstairs
-5.4705215,0.6881567,10.634736,Walking
-4.08433,2.9992244,9.4638815,Jogging
-0.09225702,5.8042355,10.612121,Jogging
-2.425129,-1.6802759,10.396952,Walking
1.2091725,5.111882,10.779909,Upstairs
-2.684095,2.6569996,7.3146534,Jogging
-2.3093002,0.9574726,9.143035,Downstairs
3.7392132,-0.19807966,9.775811,Jogging
2.626566,-0.33329245,9.672941,Walking
-1.0764949,0.1415115,9.905625,Walking
-1.9376425,-2.365299,10.205681,Walking
-8.005391,0.17715378,9.910275,Jogging
-4.944018,2.2266414,10.118144,Jogging
-0.49818975,-3.6713955,8.934299,Jogging
5.0216055,-3.2618258,9.426864,Walking
3.4408119,-5.2375383,5.309125,Downstairs
0.088721834,-0.16211592,10.470722,Standing
3.3644953,-0.8563188,8.964698,Walking
1.2889055,-1.5100273,11.992033,Upstairs
-2.6008866,-0.039917186,12.829737,Upstairs
3.9533591,-0.8505205,10.119403,Jogging
4.0555243,0.81392646,7.7644634,Upstairs
2.688091,0.3437563,9.32924,Walking
3.0838711,-2.981558,10.676019,Upstairs
0.09626847,-0.9365423,9.995199,Walking
3.3828468,-4.2233667,10.421805,Jogging
-2.8642948,2.537868,12.585974,Upstairs
-8.568137,-0.82350653,10.920942,Jogging
-1.4256828,1.7114495,11.440563,Walking
-0.23923944,0.20294148,9.896911,Standing
1.2014264,2.4379494,8.87337,Jogging
-0.57183623,0.85591495,9.461679,Walking
5.2164516,-1.3242823,10.10858,Walking
-0.56795484,-1.8997178,8.149276,Walking
-1.521411,-3.5559893,10.788493,Walking
1.5451771,-1.1021631,8.598371,Walking
0.22082633,0.29101062,8.995173,Sitting
