x_acceleration,y_acceleration,z_acceleration,activity
4.6041546,4.221373,8.235709,Downstairs
-0.78331935,-1.1087425,11.554005,Jogging
-3.244214,2.1604416,12.538089,Upstairs
-0.5225776,-6.3992624,11.464096,Jogging
-0.75224894,1.112698,6.058097,Jogging
0.9692762,-6.0740705,6.8098745,Jogging
1.9030102,4.6684136,10.389183,Jogging
-7.4726176,-4.1451006,8.924311,Upstairs
-2.3263779,2.7311318,9.8089,Downstairs
5.5800653,0.952506,9.419686,Jogging
-1.8689742,2.7884407,11.000366,Jogging
-2.364343,4.043,9.440951,Downstairs
-2.2553997,-0.5645385,8.962036,Walking
-0.8814698,-0.3799344,9.581536,Walking
0.40513334,-1.2910011,8.827447,Walking
-2.0073285,-1.6985459,10.630568,Walking
2.2143025,1.8541256,8.494619,Walking
2.2613215,2.411678,12.304826,Upstairs
-1.7577474,0.3472404,9.46487,Walking
-2.3055165,0.9272644,9.92392,Walking
-2.0672896,0.90351754,11.008232,Walking
5.960999,-8.336173,10.931985,Jogging
3.8585823,-3.7864902,6.1853414,Downstairs
-1.146996,-5.7838187,12.024364,Jogging
-2.0427058,-3.358565,9.252588,Downstairs
-3.818083,-1.1492776,10.995472,Jogging
-4.0062184,1.0047446,10.78841,Jogging
-4.4828515,1.2706375,10.920202,Walking
-3.7651005,-2.6894276,2.8157828,Jogging
-4.1364164,1.8745346,12.242263,Upstairs
0.2969151,0.45784187,10.534649,Standing
-1.6577755,-2.769026,10.859,Downstairs
3.3042192,0.9555699,10.655125,Walking
1.4746951,0.08160714,10.573899,Walking
-0.076191194,0.14355819,9.187331,Sitting
4.054464,-0.64781487,10.146353,Downstairs
-4.1257553,2.6929612,11.096467,Jogging
0.07341955,-0.20093635,10.386848,Standing
-0.4633857,-0.5640447,9.045597,Walking
-4.953807,-0.7999273,10.3577385,Downstairs
0.59328866,0.24055342,9.080051,Downstairs
-1.6552231,-1.4178319,10.184932,Walking
3.2604067,0.037204932,9.885702,Walking
-2.4720232,-0.8505599,8.665567,Walking
9.458889,-6.067835,10.475514,Jogging
1.2285767,1.823514,9.649783,Walking
-3.203075,-6.4129057,8.855423,Jogging
0.49368182,1.3947641,10.696582,Walking
3.3959925,2.0299506,7.2813716,Jogging
-2.1060214,-2.3426707,13.1203785,Jogging
1.9146023,5.6524196,10.330658,Jogging
3.4424033,4.5575438,11.880954,Jogging
-1.8992788,2.6490653,9.903902,Walking
-0.5268327,-2.0285,10.844467,Walking
-0.56299585,-0.095953695,10.611581,Sitting
0.69038343,1.3664755,10.613121,Downstairs
2.1060402,0.9865728,9.092636,Walking
-0.031358313,-2.5425284,5.576984,Downstairs
-7.7501907,-0.09056353,9.9996195,Jogging
-1.6383955,0.9436119,10.6464615,Walking
1.0373286,2.6627371,12.20855,Jogging
-0.4410888,-1.8233016,8.365601,Walking
