x_acceleration,y_acceleration,z_acceleration,activity
2.197332,0.70071733,9.189296,Jogging
2.5516663,-0.05177581,10.721274,Walking
-0.22214994,-0.67791027,10.001208,Walking
2.9379642,-3.343392,9.07612,Walking
0.37815112,1.1745473,10.358353,Walking
0.17099205,-0.04389251,10.092533,Standing
0.024361376,1.2610183,10.480957,Walking
6.2633295,1.3118942,7.382978,Downstairs
-1.9682422,1.6067793,9.749725,Jogging
0.34754816,-2.5418947,14.559402,Upstairs
6.9809237,0.71382755,10.863807,Jogging
-0.9675093,0.09372352,10.233378,Sitting
-2.303143,-1.8282297,6.1710505,Downstairs
0.09829957,-2.161637,14.388309,Upstairs
-0.22102435,-2.4044952,9.219427,Walking
-1.5657834,-4.6065564,8.936948,Walking
0.69741523,0.8890401,9.744161,Downstairs
0.8939288,0.86971587,10.346103,Walking
2.3381162,-7.202532,12.4049425,Jogging
5.1827106,-4.7872972,11.102388,Upstairs
0.082478076,-1.1925832,9.783608,Sitting
-0.36005914,1.4588958,12.012754,Downstairs
-0.68559575,-0.431719,9.978348,Standing
-1.9244568,0.6354505,10.3694105,Walking
-2.225861,-1.8483366,8.448911,Downstairs
-5.476032,2.3802893,8.7511215,Jogging
0.6506456,-3.1430678,7.513339,Walking
0.17918354,0.22528175,9.2100315,Sitting
-0.569989,1.4905263,11.34541,Walking
-2.9148927,2.6524587,9.171864,Walking
0.91778064,-0.19935228,10.6830225,Sitting
-3.864133,1.6502056,9.764523,Walking
1.2849991,-1.5918972,8.269358,Walking
-1.1706356,1.806599,9.692569,Walking
-7.0527434,-0.5596244,8.12954,Jogging
6.8720036,-0.82661456,13.008035,Jogging
0.32719177,-0.24921422,9.909364,Standing
0.8652479,-0.9633663,8.795854,Walking
0.4043111,0.28745636,9.828638,Standing
2.669061,-1.4960954,8.979024,Walking
-0.06645705,-0.3683422,10.383618,Sitting
-2.2948008,-0.5883911,9.824786,Walking
4.186044,-1.159529,12.555642,Upstairs
-0.09482319,1.9803447,9.923275,Downstairs
-1.8511895,0.6673536,10.76903,Jogging
-0.31804562,-0.31386408,10.413626,Standing
3.7953272,-4.277852,9.976855,Jogging
-1.1970171,5.7208776,12.760951,Jogging
0.28417283,-0.07520148,10.1543865,Standing
2.4003222,1.9751822,10.558248,Walking
0.66640824,2.108517,10.4064455,Walking
-1.6662922,3.5499237,7.7026343,Downstairs
0.5662923,1.4694846,10.690375,Downstairs
4.796554,1.7789077,10.509421,Jogging
-1.9418247,-3.3143132,10.943604,Jogging
1.1896998,3.6079705,10.594175,Walking
2.0310583,2.3379023,11.995221,Walking
-0.12184769,-0.14189136,10.4946375,Standing
-2.364273,-1.3247104,8.654678,Jogging
-0.15191191,-0.72078615,10.461983,Walking
2.0007591,3.0175967,8.48492,Walking
-1.5249932,-3.9132824,5.9547577,Jogging
3.2129314,1.5143499,9.638379,Walking
-4.391073,-0.25625703,9.270788,Walking
3.5428336,2.8648758,8.505887,Walking
0.71536976,3.3725338,8.910018,Jogging
-1.4653289,-1.6045244,10.9990225,Jogging
-3.2886112,-0.97271544,10.406093,Walking
4.0302353,-2.146803,9.559663,Walking
-1.7387158,1.4168878,9.311528,Walking
-1.3249705,-3.9606023,10.877067,Jogging
-0.25114024,0.24746917,11.539289,Walking
-1.3936983,-0.5349622,9.82043,Walking
1.3964384,-2.118449,10.215825,Walking
1.9094738,1.0032958,10.4818535,Walking
-2.768262,-4.262498,12.214486,Upstairs
-3.931114,3.188811,6.9824424,Downstairs
-3.682205,0.8934752,8.0857725,Downstairs
-0.1984201,-0.7849581,9.372568,Standing
3.9582887,-4.250264,11.705725,Jogging
1.7862426,1.9082508,12.478804,Jogging
-0.45598403,0.2066484,10.1170845,Sitting
-1.7481072,2.6116178,11.097966,Walking
-1.9336852,-3.883514,11.575125,Walking
-0.377471,2.5678246,9.839569,Walking
-4.9711957,-2.5399692,10.651252,Upstairs
2.0099337,0.9741404,9.649753,Walking
-2.2038057,-3.8042054,11.21835,Downstairs
-1.9191629,2.1175644,9.805345,Walking
-2.0203295,3.636048,9.977423,Walking
0.51718545,1.969361,10.144943,Jogging
-1.1756077,2.376131,10.595944,Upstairs
-2.7587726,-1.378196,14.171448,Upstairs
5.164616,-1.1559552,11.032229,Jogging
-0.05266618,-0.10821726,9.909783,Standing
-5.239445,2.8865366,9.114032,Jogging
3.1098707,-2.297001,9.338184,Walking
6.790611,2.5054383,8.466381,Jogging
0.754032,3.3681011,10.393483,Walking
-4.6346984,-1.265679,5.8145037,Jogging
-6.2119493,-4.5626836,9.890569,Jogging
2.7060342,-1.0436257,5.269653,Jogging
3.123302,0.045898642,10.380471,Walking
-1.747546,-1.9596821,12.9059515,Jogging
-2.6979315,7.4100904,11.810052,Jogging
3.8759682,0.8003592,9.8480425,Jogging
3.4671571,-0.51314723,10.860698,Walking
0.09802993,0.4368109,10.113836,Standing
1.9471138,-3.0985231,10.685784,Upstairs
-4.160723,3.1743612,14.327316,Upstairs
1.0427241,-2.580643,9.619888,Walking
-0.88147104,2.460481,11.819581,Walking
-3.1285844,-0.26880455,9.395968,Walking
-1.4952447,9.271686,8.014405,Jogging
0.21606587,3.7680807,12.049079,Jogging
1.1173096,3.0580208,7.8198786,Jogging
-1.4292369,-0.72412324,9.8489,Walking
0.52502567,0.6351523,9.656149,Standing
1.1950254,5.8603745,12.444192,Jogging
0.7098034,0.54651904,10.080041,Sitting
0.8251921,0.87551653,10.025809,Walking
0.6811082,4.956938,7.420524,Jogging
2.5256836,-1.2158986,10.072597,Walking
0.08797971,0.36973253,10.797687,Sitting
0.8188893,-0.4614037,6.3590417,Downstairs
-2.196223,2.1225724,10.124382,Walking
