x_acceleration,y_acceleration,z_acceleration,activity
-0.39813733,-5.65935,12.196947,Jogging
-0.13504337,-1.5600144,8.197271,Walking
-0.47909495,-0.048914135,9.89554,Standing
-1.0053254,2.196349,11.161781,Walking
-1.7161256,3.730799,13.39108,Upstairs
0.29270867,2.742664,9.368557,Jogging
-2.7177877,-0.3226765,11.705316,Jogging
-1.7352551,1.1009506,9.339338,Walking
-2.809262,-4.6098123,7.8144393,Jogging
1.1573958,-0.44316298,7.6467247,Jogging
-0.33310091,-2.4109855,8.567234,Jogging
4.1189213,-3.7989478,8.815607,Jogging
-5.9479947,-1.2333946,12.717117,Jogging
-0.8658683,-1.5591184,11.071389,Walking
1.4046971,-0.6045011,12.570217,Walking
5.0371914,5.1250587,9.34472,Jogging
0.5571182,-1.465083,10.468951,Sitting
-0.30179566,-0.33413216,10.295372,Sitting
2.5319026,-0.30621225,8.389735,Walking
5.18156,2.1540773,12.01775,Jogging
-1.392145,-4.7472997,9.732256,Walking
-1.8337266,-7.806128,12.407864,Upstairs
1.9820806,-0.48168808,10.212849,Walking
-0.21923968,-0.9127067,9.507208,Walking
1.4097626,-3.2406042,9.853145,Walking
0.9604451,2.035028,8.725641,Walking
2.835802,-1.9369202,9.418482,Walking
1.2114483,-1.0714873,12.119532,Upstairs
3.206964,3.4657977,9.263558,Jogging
0.20715077,0.44966286,10.037773,Standing
-2.5061643,0.46740952,13.789416,Upstairs
-3.496088,1.9651204,10.013804,Walking
-0.41311276,-2.7269068,9.625795,Downstairs
-1.4563733,-1.6015624,10.110294,Walking
0.33138084,-5.207895,8.758369,Walking
-0.301652,0.8011205,10.321631,Walking
1.7280182,-0.39299953,12.731448,Jogging
-2.9799843,3.879311,8.493088,Walking
6.0357113,-1.4450629,8.891835,Jogging
0.24461555,0.71088696,10.152966,Walking
0.25603837,0.23793508,10.352036,Standing
-2.1612463,3.606174,10.143409,Upstairs
-0.08975353,0.46421003,10.11014,Standing
-1.3168297,4.992506,14.345824,Upstairs
-3.4610674,-0.74785763,9.274317,Jogging
-0.09354418,-0.048476867,9.882774,Walking
3.6402822,3.481048,8.230265,Jogging
1.0302615,-1.6240375,9.574133,Upstairs
-1.252133,1.9652727,9.04741,Walking
-1.5986309,-6.4883566,10.657839,Jogging
-1.2652164,-10.4363785,9.644197,Jogging
0.21564652,-1.1579676,9.208559,Walking
-3.073201,2.0855076,8.773099,Walking
-3.1157296,-1.5192403,10.40021,Walking
-2.412327,-0.87534165,9.45795,Walking
3.317369,0.70255506,10.279937,Walking
-0.63376236,-1.915231,10.322209,Walking
-0.7669532,-2.3875954,9.751731,Walking
0.26389524,2.4289908,10.800246,Walking
0.1914243,-0.50337446,11.448135,Walking
-0.56401944,1.4551384,9.626497,Walking
1.9512956,-4.7228503,11.208774,Upstairs
-1.8739828,2.7689111,9.384644,Jogging
5.169928,-1.9081755,9.788774,Jogging
0.71306515,0.19622959,11.25843,Downstairs
-2.0324643,1.0043766,9.350734,Walking
1.4410709,4.304327,10.093396,Walking
2.076645,3.1642714,13.42333,Upstairs
-0.31681642,0.41474533,10.32608,Sitting
-0.8268139,-7.003814,9.101366,Upstairs
-0.32153735,-3.4199297,11.667848,Walking
-2.497247,-0.1162042,9.987716,Upstairs
1.9871266,5.1676435,8.523609,Jogging
4.0523324,1.8114451,5.6962886,Jogging
-2.267724,2.0600662,6.656853,Downstairs
-2.8804932,0.41323563,9.585574,Jogging
-0.28566384,0.37782606,9.962337,Walking
-4.465218,5.081276,12.896414,Jogging
-1.1958973,-1.9100238,11.088662,Jogging
5.4090877,-0.49507743,10.224056,Jogging
0.9089084,1.4179577,10.605399,Walking
-1.7327434,0.03313338,9.95536,Walking
0.04238055,0.6374534,9.075686,Walking
0.9235772,0.02988123,9.317528,Walking
0.02266935,-0.22735274,9.61992,Sitting
0.59312254,-1.4437989,10.131145,Walking
-1.3332552,-4.6272664,8.846724,Walking
-3.4028306,2.6127522,11.64538,Jogging
0.75609535,-1.4908293,9.00797,Walking
-0.79879683,1.8437119,10.740491,Walking
0.5583092,-1.4613395,10.024017,Walking
-2.5767906,-1.7891353,9.989851,Jogging
3.330655,-2.692859,12.846224,Walking
1.9969898,-0.93571115,11.386604,Walking
-0.14269947,0.5517934,11.072153,Walking
-1.4659554,-1.4869376,8.623885,Walking
-4.192998,0.32724738,11.470627,Walking
0.33254716,-1.6630408,8.554083,Walking
1.9265853,-4.0859003,9.601368,Jogging
-1.0747118,-0.089376114,10.167216,Sitting
-2.439231,3.5589273,10.276556,Walking
1.9922158,0.39091757,9.5373,Walking
0.9217186,-0.32700807,14.928699,Upstairs
1.9818605,2.7589307,10.27365,Walking
-8.167696,-2.3107216,7.0312414,Jogging
-2.7805588,1.7058421,9.8476305,Downstairs
-1.5108546,3.43247,11.00923,Upstairs
3.308524,0.4754127,9.830342,Walking
-3.6756546,-6.925351,10.1752825,Jogging
1.7980418,0.057549044,9.69234,Walking
-3.3804789,-0.91607165,11.939209,Upstairs
3.5860696,0.68746763,11.20095,Upstairs
-4.336593,0.6332927,7.7243586,Jogging
-5.2890925,-0.27691358,11.786065,Upstairs
-4.875146,2.509233,11.528195,Jogging
4.1485887,1.2646334,10.874623,Walking
2.9308841,0.9039336,9.362846,Jogging
1.2806289,2.6183646,11.07388,Walking
0.13634783,-0.56357694,11.263542,Walking
0.38820726,0.22604904,10.033587,Sitting
-0.8443961,4.717024,13.451755,Jogging
4.278299,-0.28833446,12.586398,Upstairs
0.04073334,0.119981945,11.130735,Walking
-1.1234095,-0.686028,9.396505,Upstairs
-0.8879518,-1.2636393,9.913868,Walking
-1.7243618,2.3364038,10.0353155,Walking
4.824659,-4.441468,9.213828,Jogging
-0.100364335,1.2907414,9.474609,Walking
-2.0250282,2.5788162,10.064947,Walking
0.083904214,-10.695227,8.466267,Jogging
-6.3956933,-1.7322072,12.002026,Jogging
2.1974967,1.9798198,5.607402,Downstairs
-0.98816794,-0.9955586,9.545018,Walking
4.745379,-2.1213882,8.629862,Walking
1.6296604,-1.4753599,8.725569,Jogging
-4.9364934,-0.45140803,9.026175,Downstairs
-0.021179758,0.046179716,10.139674,Standing
-2.8669143,3.8615632,5.4491444,Jogging
-0.4659594,3.5839405,12.645966,Jogging
6.788983,3.408071,4.883357,Jogging
-1.9639754,0.29236382,10.360432,Walking
-2.3710427,0.61400104,11.153891,Walking
-0.22827192,-2.369354,7.752459,Walking
-0.54439586,-0.5571594,10.20446,Sitting
0.92833024,7.438933,10.687986,Jogging
1.4911244,-0.35970187,12.494659,Jogging
4.7095757,-0.9009438,10.518396,Walking
0.3543087,-0.17976528,10.853012,Walking
-3.318063,0.5630039,10.884226,Walking
0.28225213,-1.6341059,11.401304,Jogging
-6.002403,0.18353124,9.213956,Jogging
2.5536413,-6.315664,10.7295065,Jogging
0.71058476,-1.7137647,11.071636,Walking
0.57278943,0.09503588,9.364812,Walking
0.021043235,-0.14130929,9.985822,Standing
-2.083178,4.866698,9.799261,Jogging
-6.599485,-2.808528,12.311167,Jogging
7.48871,-0.9911731,14.773312,Jogging
-5.3380885,3.400594,9.898314,Jogging
0.97944045,-1.065607,11.672293,Walking
2.2508397,-4.0857096,11.880909,Jogging
-1.1280044,5.267497,6.7057357,Jogging
3.2588382,7.4593534,10.460958,Jogging
-2.1359363,-1.2113328,10.332602,Walking
3.320074,2.971867,6.810363,Jogging
0.23813353,-0.36077765,10.68808,Sitting
2.7413046,4.118019,12.421189,Upstairs
-2.8780165,7.167719,11.947063,Jogging
-0.67413276,-0.5474162,12.818488,Upstairs
1.9363525,-2.8443782,12.97959,Upstairs
-1.2294174,0.8114628,11.09974,Walking
-0.4865782,0.052422035,9.658051,Sitting
-0.15397906,-3.582484,12.418053,Upstairs
2.8902893,1.4932091,10.997784,Walking
2.2982252,-3.1185684,10.783641,Walking
2.2781234,0.16014756,8.110344,Walking
3.3340542,1.0658299,10.256875,Walking
-4.6828637,0.98786074,12.806583,Upstairs
0.25121662,0.15067491,9.673191,Standing
-0.2842654,5.5849338,9.753504,Jogging
-0.0607828,-1.146365,11.007763,Walking
3.9891093,0.004550076,8.410751,Jogging
-1.1234124,4.165192,11.305905,Walking
2.3946006,3.3331409,6.9655485,Downstairs
0.25184113,0.40279934,10.214818,Standing
5.8118453,1.3835685,12.703883,Jogging
0.38764057,-0.46579245,11.524705,Walking
0.10948074,0.08198875,9.631283,Standing
-2.1976368,0.16831781,10.472021,Jogging
3.5245392,-2.0194943,9.614326,Walking
-2.5596254,0.6419008,11.143426,Walking
3.7316074,-5.1967125,11.463515,Jogging
0.8542372,-1.1521198,9.173724,Walking
-0.3974335,0.04254371,10.399862,Standing
3.6431358,1.8479224,8.302932,Downstairs
-0.7605755,1.3919154,10.965846,Walking
-0.56902903,0.102355294,8.733857,Walking
-0.3767684,0.6626875,12.10702,Walking
8.119532,-7.237799,8.613326,Jogging
1.9698753,-6.449686,9.661674,Jogging
1.7811846,-1.2494205,10.038798,Walking
1.2088393,-0.9239162,9.006992,Jogging
-1.7871559,-4.2184606,10.257018,Upstairs
1.5247076,-0.9125119,9.740802,Walking
4.449206,-6.491298,8.164558,Jogging
2.1907775,-1.2524457,7.1095457,Downstairs
-2.0314648,-1.2418748,9.731817,Jogging
-1.128504,4.0873375,8.683143,Jogging
-0.7099643,1.1787776,8.498972,Walking
-13.086855,-3.8483226,7.950654,Jogging
0.7800381,3.5563643,10.285065,Jogging
-3.7650788,5.729706,7.9303226,Jogging
4.7224727,-4.123782,8.910907,Jogging
0.5677406,-6.20511,10.67897,Jogging
0.88836503,-2.293963,10.751258,Jogging
1.300827,-1.0486082,10.416404,Walking
-1.8139457,-1.6630121,9.249082,Walking
0.15472728,-0.44307348,9.611732,Standing
-1.1749734,-0.62033653,8.456696,Downstairs
-0.3243801,1.8555325,10.4461565,Walking
-1.9406068,3.4731715,10.818007,Walking
-1.0910147,-1.0775657,9.997012,Walking
-2.792626,-0.3737756,7.839342,Jogging
-2.8572197,6.3151054,12.2297535,Jogging
-0.014522947,-4.2167997,7.4517927,Jogging
3.3908703,0.7795701,9.7235,Walking
1.6768235,0.48765805,10.257284,Downstairs
5.2462406,2.299883,9.173173,Walking
1.9389389,-0.6321493,9.139515,Walking
-1.865601,0.30385363,12.151115,Upstairs
3.4903946,-6.287211,8.620172,Jogging
0.09322691,0.3045067,10.085901,Standing
5.1702323,-1.5865078,10.673754,Upstairs
-0.15449463,1.1986852,7.7925735,Downstairs
1.5386015,6.0612707,8.26328,Downstairs
-3.681027,-5.118709,15.196862,Upstairs
-2.8127496,-7.493998,11.262523,Jogging
-2.6032462,6.108197,13.798783,Jogging
-1.3720133,2.426616,9.444186,Walking
-2.22995,-3.4877799,14.087753,Jogging
2.0633829,-3.3849173,9.365832,Jogging
-11.129027,-1.3510166,13.306672,Jogging
-1.5097989,1.0237637,10.64308,Walking
2.6507561,1.374197,9.878394,Walking
5.890151,-1.5805639,10.063526,Walking
-6.7301836,-4.058112,6.52915,Downstairs
1.2094045,2.4420214,8.712488,Walking
-0.1565724,1.4106536,10.8283615,Walking
-2.5618508,-4.723738,9.209157,Jogging
-0.6520739,-5.222661,6.183549,Jogging
-1.4097493,-1.3558415,9.685051,Walking
-0.5866943,-1.8145989,8.651529,Downstairs
1.9659016,-2.103458,10.400053,Walking
5.8215666,3.0594535,10.324689,Jogging
-0.62306935,4.1192303,10.548509,Walking
4.5471854,-1.424572,9.366973,Upstairs
0.28844053,-0.8566281,3.6916337,Downstairs
2.7612114,-0.59016615,9.304203,Walking
-2.2541049,-2.8678637,12.755626,Downstairs
0.6917315,-2.7135484,5.6248407,Downstairs
-0.108266175,-3.4079835,10.27774,Walking
0.61088514,-1.8490384,9.365644,Walking
-3.2931118,1.3379824,13.068109,Upstairs
-1.9906927,7.095221,11.268174,Jogging
3.0394723,-0.41727436,10.402755,Walking
-5.963977,-1.593091,12.509695,Jogging
0.38847116,-1.4429446,11.392433,Walking
-6.6030827,-2.1895165,7.555353,Upstairs
-1.0299867,-0.15578942,6.548258,Downstairs
