x_acceleration,y_acceleration,z_acceleration,activity
3.4824405,4.0812345,8.358797,Downstairs
1.6932561,5.4799128,11.728146,Jogging
-0.9007555,-1.5278105,10.255706,Walking
-2.308075,-1.368156,8.892875,Walking
-2.4313679,1.486169,11.267649,Walking
0.33370906,2.712707,10.588847,Walking
-6.2898793,4.6757874,9.318889,Jogging
3.895541,0.38237822,9.084524,Walking
-2.1690886,0.1783383,10.825402,Walking
-0.70332587,1.8793583,11.0045805,Walking
0.49009207,0.6190841,9.945536,Sitting
-0.22720256,5.054854,10.023111,Jogging
0.34195378,-0.22624114,10.401866,Standing
-0.1903756,-0.061660122,10.001739,Standing
-0.043103576,-3.5141296,10.612856,Jogging
-1.0089252,-0.17764749,8.799903,Downstairs
-1.8530568,-1.3506279,10.696068,Upstairs
-2.8751435,2.0215592,10.869059,Jogging
1.7226472,-1.8996701,11.627147,Walking
3.7679179,-0.9341082,10.160899,Walking
0.5557344,2.0835996,10.334182,Walking
-0.8815097,1.7492679,9.268684,Walking
3.0765753,3.5618927,12.471928,Jogging
-1.4301256,0.15199858,13.700435,Jogging
1.2258669,0.5715126,7.3006544,Jogging
2.5151253,2.817481,10.687589,Walking
0.83505976,-0.012762181,10.106221,Walking
4.2466073,0.88663185,10.397752,Upstairs
-1.1424822,1.5667804,8.825768,Jogging
1.3299286,0.7965233,9.046264,Walking
0.50267506,-3.7337315,9.692931,Walking
-0.78327185,0.40966105,10.764383,Walking
-4.139322,3.9581106,13.152558,Jogging
-2.4632723,-0.13609321,9.302785,Walking
-0.12803736,0.1272652,10.191517,Sitting
-1.2120862,4.645563,10.445708,Walking
-0.6451512,-0.23566093,9.490765,Sitting
-5.0711746,2.3838844,11.513683,Upstairs
1.2343256,-0.28071693,10.74401,Jogging
1.8715843,2.8566947,11.780927,Walking
-1.1428726,-2.6624076,10.73616,Jogging
1.2115053,3.5689495,9.394439,Walking
-0.89054215,-0.53357136,12.112809,Walking
-1.0359383,4.995756,9.941189,Jogging
6.361682,5.429851,12.251366,Jogging
-3.782595,0.7690225,13.126321,Upstairs
-0.31802416,-0.017603148,9.163697,Sitting
1.848537,10.370252,9.777395,Jogging
1.7364401,-2.39087,9.507487,Downstairs
-1.1531284,-0.0003981215,10.379369,Sitting
1.9877138,-1.0217896,7.5506825,Jogging
-1.2839242,7.3411717,9.533137,Downstairs
0.22616418,-0.79403794,9.511741,Sitting
-0.5297317,1.5795666,10.655781,Walking
0.042250097,-0.10325843,10.23412,Standing
-1.0366597,-1.452521,11.993289,Jogging
-3.3978152,0.13666467,9.349212,Walking
0.4815531,-1.1950656,6.6119847,Downstairs
-0.16697446,2.200878,11.647262,Jogging
-1.0624348,3.1713848,10.299864,Upstairs
-2.8227513,3.4683945,7.834097,Jogging
-2.6376877,-1.7280363,10.438778,Walking
-0.93571514,1.7237312,10.466662,Walking
1.5133778,-6.0981703,8.826023,Jogging
5.1370344,0.93584496,9.179471,Walking
-5.3524046,0.43337962,13.179591,Upstairs
-2.1834671,0.6525108,13.138903,Upstairs
-0.024398642,2.2817976,10.441508,Walking
2.3256648,-6.469742,11.326281,Jogging
0.060277924,2.348663,10.304516,Walking
-3.0835187,5.2152414,2.5827394,Downstairs
1.457544,5.137654,12.828489,Upstairs
-1.0273944,2.23446,7.660065,Downstairs
3.0345726,1.3045295,9.618712,Walking
0.11720234,1.119797,8.685192,Walking
-1.9654698,0.31730884,10.163424,Walking
3.7294755,7.712117,13.391327,Jogging
0.022480663,-0.21244304,10.759761,Walking
-0.4223785,1.5102985,9.839913,Jogging
-4.119362,-1.3951135,8.061784,Downstairs
-1.7937847,-0.5293197,8.160608,Downstairs
-1.1575993,-0.8750812,11.719646,Upstairs
8.080352,0.21007323,9.261952,Jogging
-2.6488948,0.78663677,7.921478,Walking
-7.9506955,5.3725815,11.752406,Jogging
2.846035,0.67012525,10.477497,Walking
-1.6921006,-7.3893137,7.439036,Jogging
-1.3480208,0.08181351,10.838741,Walking
-0.22073418,-1.2530292,9.126605,Walking
1.5256348,0.24953653,7.7054114,Downstairs
5.2996955,4.3300037,13.899639,Upstairs
5.073493,-0.7581194,10.732519,Upstairs
-0.42916718,-0.8752948,10.000272,Walking
-1.0827501,3.652623,10.748984,Walking
0.20815106,-2.137,12.025175,Upstairs
1.2868663,0.83635277,11.247363,Walking
-3.1727045,-1.3097036,10.00883,Walking
0.67830354,-1.3086005,8.704344,Walking
-0.29555973,-0.0957411,9.98671,Standing
-3.942848,3.0490284,7.4371295,Downstairs
-0.2645489,-1.3755498,6.959318,Jogging
-3.1456168,-1.8603083,9.61866,Walking
2.4999628,-7.4871044,12.425643,Jogging
-3.0425384,-1.3149986,10.333416,Walking
2.366658,-3.4981892,8.993167,Upstairs
8.271635,-0.107673585,9.3131275,Jogging
-1.444439,-2.3720262,11.023946,Walking
-1.8373587,0.8546791,9.906444,Walking
-1.7098117,1.5988373,8.74117,Downstairs
-0.38206464,-2.2513335,9.439493,Downstairs
1.9377002,-3.4135299,13.508335,Upstairs
7.196233,1.6504663,10.778645,Jogging
0.36383525,0.56836534,10.524959,Sitting
3.395249,6.5368786,11.367078,Jogging
-1.9654611,-0.30484515,11.868871,Upstairs
-2.0939598,-6.0498447,8.030135,Upstairs
-1.8635776,-1.0127912,10.513876,Walking
-5.045931,8.880531,12.215529,Jogging
-0.9213183,-2.2172787,4.4911146,Downstairs
-1.7933488,-3.9773812,8.218491,Downstairs
-6.8456063,5.3889365,5.930861,Downstairs
1.5935776,1.8163204,9.003352,Walking
-0.24346337,-3.05175,9.8666935,Walking
0.9136432,0.9454765,10.521916,Walking
-0.28559098,0.59933424,10.824073,Walking
1.6932727,3.5971496,9.470682,Downstairs
-2.580492,-2.0640807,15.320945,Upstairs
-2.1236334,-2.3715777,7.428768,Jogging
1.3845534,1.9584794,9.511607,Jogging
-1.5292237,-1.1497564,9.535729,Walking
0.7983515,-2.148322,13.654305,Upstairs
1.5745863,0.5765758,12.014357,Upstairs
-2.3078535,-1.1372008,10.040005,Walking
1.7833171,3.4004703,11.213087,Walking
2.2119298,-1.775043,11.173449,Downstairs
3.5826106,0.87432855,9.024294,Jogging
-3.3186753,-5.317547,11.169713,Downstairs
4.75294,-2.8795319,6.8149743,Jogging
-1.4106352,1.9923816,10.490612,Jogging
3.7393563,-1.6643163,11.121537,Walking
-1.700685,-2.5445633,9.409433,Walking
-4.888714,-6.115319,7.7886915,Jogging
2.5687912,9.682332,11.035265,Jogging
-0.5830616,1.0609783,9.804767,Walking
3.3036408,3.9491482,9.596919,Jogging
10.458217,0.22007792,15.218839,Jogging
2.807041,1.8676162,9.029444,Walking
5.184838,-1.2719233,5.316305,Jogging
-0.78425056,0.2538127,9.798768,Sitting
1.3080841,-0.76980776,13.057443,Upstairs
-2.2517602,-3.6656191,9.950561,Jogging
1.8962444,1.3778883,10.85791,Walking
3.5146782,4.7121863,10.30469,Jogging
1.4231567,-2.9294927,9.213615,Walking
-0.7955764,1.6793735,9.759851,Walking
-2.0399673,5.3852754,8.365605,Jogging
0.676823,0.5723024,9.059187,Walking
-1.2824347,-0.45881736,9.106499,Walking
1.1224557,0.08828437,15.340129,Upstairs
-5.03384,-2.510967,9.253343,Jogging
-2.7913582,3.1647937,9.285905,Jogging
-0.15907973,-1.5361379,9.047416,Walking
-1.5510174,-6.863881,10.536737,Jogging
-0.50037235,1.9415535,6.320632,Jogging
2.0727391,5.5526657,11.355345,Upstairs
-1.4347492,-1.0842944,9.606203,Walking
0.6593492,-0.33872324,10.218956,Walking
2.0507438,-2.6301832,11.791963,Upstairs
2.410582,-1.5270233,11.817581,Walking
1.348922,0.38168594,12.472707,Upstairs
0.26835135,1.573625,10.096149,Walking
0.11239617,0.5459204,10.380877,Sitting
-0.06658776,-3.6328223,11.10122,Jogging
-1.705425,2.2586403,9.3006315,Walking
