x_acceleration,y_acceleration,z_acceleration,activity
0.49393216,0.24432829,9.496551,Standing
-2.3196523,-0.9686185,7.9419208,Walking
1.5867895,2.9720058,11.93425,Walking
-3.2720847,1.3758438,14.335354,Jogging
-1.3966241,1.6478657,14.56466,Jogging
-3.5049977,-0.4223933,7.643925,Jogging
0.76489043,8.376681,12.8974695,Jogging
-1.3794037,0.90383697,8.740739,Walking
2.0304263,-2.0611556,9.949863,Walking
-6.5641913,-0.36146316,7.326764,Downstairs
-0.38226363,0.85543925,10.14369,Jogging
-3.0681045,-3.301755,9.324411,Jogging
-0.2589894,-0.3871691,9.474599,Sitting
-0.21425807,1.1213014,12.0973015,Upstairs
-8.672577,-4.240758,11.616265,Jogging
0.088451095,0.11175525,10.396288,Sitting
0.18433717,-0.102354825,9.902642,Standing
7.1642385,4.9657407,8.79498,Jogging
-4.728611,-7.0619946,8.970928,Jogging
-2.01595,1.7336853,10.659693,Walking
6.756659,1.005188,11.488931,Jogging
0.98639774,-1.2875079,10.840575,Walking
-1.1207165,-1.4109653,10.25073,Upstairs
2.8111005,3.8841176,11.937787,Jogging
-9.7303095,-2.133939,6.7486725,Jogging
0.76879525,-2.5442505,10.30828,Walking
-2.0479844,-4.7041883,6.4931407,Downstairs
-2.9775772,-1.7087413,10.638377,Walking
0.05886015,0.826918,16.447338,Upstairs
2.8148623,3.219145,8.567826,Downstairs
-0.39934453,0.72863,9.885105,Walking
-3.3309393,1.0558956,13.701616,Upstairs
3.828776,-0.114545554,10.274345,Jogging
-0.7350203,-0.9715348,10.402296,Sitting
2.3343415,0.62631875,13.545037,Upstairs
6.1179667,5.728778,12.41621,Upstairs
2.8767805,-2.3621962,11.237566,Walking
0.5823649,2.2350113,10.077573,Walking
-0.8603292,0.19124633,9.421588,Walking
-1.0841832,0.9403816,11.803209,Walking
0.9445757,-0.5779566,10.739595,Walking
0.60201156,3.56926,8.526385,Walking
-0.32486302,0.26147377,10.209585,Walking
4.6920834,0.9999912,13.04445,Upstairs
3.2558744,3.64571,14.987555,Jogging
-2.8911393,-2.9420912,8.105423,Walking
4.8184595,-2.9129248,12.305911,Upstairs
-0.9954918,-1.0414592,10.765315,Walking
0.102602944,0.024600122,10.021564,Standing
-0.63219386,-2.4982736,10.902896,Walking
-0.114032164,0.6360623,10.703226,Walking
-2.0779085,-0.039885145,11.027254,Walking
6.4184985,1.065559,8.317261,Jogging
2.0376976,1.3065261,7.8754816,Walking
-0.7559454,-2.6376734,8.467049,Walking
1.5357144,0.012164631,12.139151,Walking
